first_frame_num,first_time,last_frame_num,last_time,match_id,match_name,point_winner,rally_id,set_id,stroke_count,terminal_lose_reason,terminal_win_reason
92038,1:01:21,92457,1:01:38,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,A,14,3,20,出界,對手出界
93344,1:02:13,93699,1:02:27,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,B,15,3,17,出界,對手出界
94268,1:02:50,94401,1:02:56,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,A,16,3,7,未過網,對手未過網
95001,1:03:20,95405,1:03:36,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,A,17,3,18,出界,對手出界
96128,1:04:05,96343,1:04:13,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,A,18,3,10,未過網,對手未過網
98659,1:05:46,98725,1:05:49,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,B,19,3,5,掛網,對手掛網
99181,1:06:07,99481,1:06:19,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,A,20,3,15,出界,對手出界
100227,1:06:49,100227,1:06:49,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,,21,3,1,,
101035,1:07:21,101232,1:07:29,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,A,22,3,10,未過網,對手未過網
101837,1:07:53,102013,1:08:00,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,A,23,3,10,出界,對手出界
103432,1:08:57,103733,1:09:09,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,B,24,3,13,出界,對手出界
104533,1:09:41,104608,1:09:44,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,B,25,3,5,對手落地致勝,落地致勝
105152,1:10:06,105450,1:10:18,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,,26,3,13,,
106346,1:10:53,107020,01:11:20,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,A,27,3,30,對手落地致勝,落地致勝
108098,1:12:03,108336,1:12:13,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,A,28,3,10,未過網,對手未過網
109056,1:12:42,109099,1:12:43,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,B,29,3,3,出界,對手出界
109874,1:13:14,109874,1:13:14,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,,30,3,1,,
110963,1:13:58,111129,1:14:05,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,A,31,3,8,對手落地致勝,落地致勝
111782,1:14:31,111885,1:14:35,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,B,32,3,5,出界,對手出界
112533,1:15:01,112708,1:15:08,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,A,33,3,9,掛網,對手掛網
113362,1:15:34,113565,1:15:42,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,B,34,3,10,對手落地致勝,落地致勝
114108,1:16:04,114192,1:16:07,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,A,35,3,5,未過網,對手未過網
114954,1:16:38,115231,1:16:49,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,B,36,3,14,對手落地致勝,落地致勝
115890,1:17:15,116412,1:17:36,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,A,37,3,21,掛網,對手掛網
17874,0:11:54,17984,0:11:59,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,1,1,5,出界,對手出界
18340,0:12:13,18617,0:12:24,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,2,1,14,掛網,對手掛網
19072,0:12:42,19208,0:12:48,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,3,1,6,對手落地致勝,落地致勝
19921,00:13:16,20656,00:13:46,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,4,1,32,出界,對手出界
21369,0:14:14,21973,0:14:38,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,5,1,24,出界,對手出界
22535,0:15:01,22565,0:15:02,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,6,1,2,對手落地致勝,落地致勝
23058,0:15:22,23176,0:15:27,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,7,1,7,出界,對手出界
23542,0:15:41,23646,0:15:45,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,8,1,6,對手落地致勝,落地致勝
24140,0:16:05,24423,0:16:16,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,9,1,12,未過網,對手未過網
24842,0:16:33,25432,0:16:57,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,10,1,23,出界,對手出界
26161,0:17:26,26318,0:17:32,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,11,1,9,出界,對手出界
26731,0:17:49,26967,0:17:58,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,12,1,11,出界,對手出界
27536,0:18:21,27602,0:18:24,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,13,1,4,掛網,對手掛網
28076,0:18:43,28161,0:18:46,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,14,1,6,出界,對手出界
28685,0:19:07,29563,00:19:42,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,15,1,39,出界,對手出界
30534,0:20:21,30703,0:20:28,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,16,1,9,對手落地致勝,落地致勝
31973,0:21:18,32014,0:21:20,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,17,1,3,未過網,對手未過網
32467,0:21:38,33166,0:22:06,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,18,1,30,對手落地致勝,落地致勝
33943,0:22:37,34226,0:22:49,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,19,1,14,對手落地判斷失誤,落地判斷失誤
34998,0:23:19,35138,0:23:25,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,20,1,8,對手落地判斷失誤,落地判斷失誤
37091,0:24:43,37131,0:24:45,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,21,1,3,對手落地致勝,落地致勝
37574,0:25:02,38335,0:25:33,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,22,1,33,對手落地致勝,落地致勝
39760,0:26:30,39955,0:26:38,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,23,1,8,對手落地致勝,落地致勝
41228,0:27:29,41743,0:27:49,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,25,1,24,對手落地致勝,落地致勝
42363,0:28:14,42549,0:28:21,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,26,1,10,掛網,對手掛網
43319,0:28:52,43573,0:29:02,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,27,1,12,出界,對手出界
44242,0:29:29,44315,0:29:32,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,28,1,4,對手落地致勝,落地致勝
44842,00:29:53,44894,0:29:55,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,29,1,5,未過網,對手未過網
45432,0:30:17,45773,0:30:30,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,30,1,18,掛網,對手掛網
46676,0:31:07,46721,0:31:08,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,31,1,4,未過網,對手未過網
47422,0:31:36,47732,0:31:49,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,32,1,14,掛網,對手掛網
48460,0:32:18,48877,0:32:35,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,33,1,19,出界,對手出界
50313,0:33:32,50925,0:33:57,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,34,1,29,掛網,對手掛網
51922,0:34:36,52067,0:34:42,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,35,1,8,對手落地致勝,落地致勝
53165,0:35:26,53672,0:35:46,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,36,1,26,對手落地致勝,落地致勝
54457,00:36:18,54520,0:36:20,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,37,1,4,出界,對手出界
55234,0:36:49,55450,0:36:58,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,38,1,12,對手落地致勝,落地致勝
56547,0:37:41,57030,0:38:01,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,39,1,21,對手落地致勝,落地致勝
58016,0:38:40,58178,00:38:47,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,40,1,9,對手落地致勝,落地致勝
59365,0:39:34,59637,0:39:45,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,41,1,14,對手落地致勝,落地致勝
61316,0:40:52,61352,0:40:54,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,42,1,3,對手落地致勝,落地致勝
65097,0:43:23,65134,0:43:25,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,1,2,3,出界,對手出界
65400,0:43:36,65807,0:43:52,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,2,2,17,對手落地致勝,落地致勝
66683,00:44:27,67057,0:44:42,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,3,2,20,出界,對手出界
67710,0:45:08,68132,0:45:25,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,4,2,18,對手落地致勝,落地致勝
68815,00:45:52,69035,0:46:01,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,5,2,10,對手落地致勝,落地致勝
70266,0:46:50,70364,0:46:54,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,6,2,5,對手落地致勝,落地致勝
71416,0:47:36,71443,0:47:37,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,7,2,3,掛網,對手掛網
72442,0:48:17,72462,0:48:18,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,9,2,2,掛網,對手掛網
72828,0:48:33,73689,0:49:07,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,10,2,36,出界,對手出界
74320,00:49:32,74320,00:49:32,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,11,2,1,對手落地致勝,落地致勝
74934,0:49:57,74934,0:49:57,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,,12,2,1,,
75411,0:50:16,75549,0:50:21,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,13,2,7,出界,對手出界
75866,0:50:34,76083,0:50:43,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,14,2,10,對手落地致勝,落地致勝
76587,0:51:03,76775,0:51:11,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,15,2,8,掛網,對手掛網
78632,0:52:25,78685,0:52:27,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,16,2,3,出界,對手出界
79104,0:52:44,79228,0:52:49,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,17,2,7,出界,對手出界
79587,0:53:03,79792,0:53:11,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,18,2,8,未過網,對手未過網
80154,0:53:26,80343,0:53:33,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,19,2,8,對手落地致勝,落地致勝
80814,0:53:52,80950,0:53:58,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,20,2,7,掛網,對手掛網
81560,0:54:22,82248,0:54:49,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,21,2,27,出界,對手出界
82894,0:55:15,83164,0:55:26,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,22,2,13,對手落地致勝,落地致勝
83796,00:55:51,83840,00:55:53,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,23,2,2,出界,對手出界
84312,0:56:12,84546,0:56:21,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,24,2,10,掛網,對手掛網
85362,0:56:54,85616,0:57:04,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,25,2,12,對手落地判斷失誤,落地判斷失誤
86041,0:57:21,86192,0:57:27,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,26,2,7,出界,對手出界
86607,0:57:44,86799,0:57:51,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,27,2,8,對手落地致勝,落地致勝
87295,0:58:11,87404,00:58:16,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,28,2,6,出界,對手出界
87718,0:58:28,88032,0:58:41,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,29,2,15,掛網,對手掛網
88450,0:58:58,88622,0:59:04,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,30,2,7,出界,對手出界
89021,0:59:20,89351,0:59:34,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,31,2,14,對手落地致勝,落地致勝
89726,0:59:49,90061,1:00:02,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,32,2,14,出界,對手出界
90453,1:00:18,90540,1:00:21,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,33,2,4,對手落地致勝,落地致勝
91379,1:00:55,91816,01:01:12,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,35,2,18,對手落地致勝,落地致勝
92501,1:01:40,92685,1:01:47,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,36,2,8,掛網,對手掛網
93185,1:02:07,93223,1:02:08,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,37,2,3,出界,對手出界
96800,1:04:32,97472,1:04:58,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,1,3,29,對手落地致勝,落地致勝
98184,1:05:27,98446,1:05:37,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,2,3,11,對手落地致勝,落地致勝
99060,1:06:02,99425,1:06:17,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,3,3,17,出界,對手出界
99977,1:06:39,99977,1:06:39,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,,4,3,1,,
100716,1:07:08,100910,1:07:16,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,5,3,9,掛網,對手掛網
101281,1:07:31,101400,1:07:36,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,6,3,6,對手落地致勝,落地致勝
101993,01:07:59,102057,1:08:02,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,7,3,5,未過網,對手未過網
102468,1:08:18,102731,1:08:29,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,8,3,13,出界,對手出界
103285,1:08:51,103422,1:08:56,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,9,3,8,出界,對手出界
104284,01:09:31,104296,1:09:31,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,10,3,2,掛網,對手掛網
104699,1:09:47,104993,1:09:59,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,11,3,14,對手落地致勝,落地致勝
105648,1:10:25,105784,1:10:31,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,12,3,7,掛網,對手掛網
106396,1:10:55,107384,1:11:35,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,13,3,43,出界,對手出界
109169,1:12:46,109279,1:12:51,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,14,3,6,出界,對手出界
109649,1:13:05,109733,1:13:09,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,15,3,5,出界,對手出界
110198,1:13:27,110198,1:13:27,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,,16,3,1,,
111134,1:14:05,111299,1:14:11,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,17,3,9,出界,對手出界
112175,1:14:47,112761,1:15:10,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,18,3,26,出界,對手出界
113339,1:15:33,113414,1:15:36,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,19,3,4,對手落地致勝,落地致勝
114057,1:16:02,114279,1:16:11,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,20,3,11,掛網,對手掛網
114751,1:16:30,115132,1:16:45,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,21,3,17,出界,對手出界
117507,1:18:20,118129,1:18:45,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,22,3,24,對手落地致勝,落地致勝
118932,01:19:17,120142,1:20:05,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,23,3,48,出界,對手出界
121297,1:20:51,121570,1:21:02,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,24,3,12,出界,對手出界
122317,01:21:32,122400,01:21:36,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,25,3,5,掛網,對手掛網
122961,01:21:58,123021,01:22:00,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,26,3,4,出界,對手出界
123515,01:22:20,123656,01:22:26,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,27,3,7,對手落地致勝,落地致勝
124459,01:22:58,124556,01:23:02,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,28,3,5,對手落地致勝,落地致勝
125364,01:23:34,125561,01:23:42,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,29,3,10,未過網,對手未過網
126256,01:24:10,126422,01:24:16,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,30,3,11,未過網,對手未過網
127005,01:24:40,127300,01:24:52,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,31,3,14,對手落地致勝,落地致勝
128110,01:25:24,128129,01:25:25,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,32,3,2,出界,對手出界
128704,01:25:48,128989,01:25:59,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,33,3,14,,
129687,01:26:27,129796,01:26:31,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,B,34,3,7,掛網,對手掛網
130384,01:26:55,130632,01:27:05,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,35,3,12,對手落地致勝,落地致勝
131477,01:27:39,131573,01:27:42,6,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,A,36,3,6,出界,對手出界
14503,0:09:40,14924,0:09:56,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,A,1,1,20,出界,對手出界
15400,0:10:16,15422,0:10:16,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,B,2,1,2,對手落地致勝,落地致勝
15805,0:10:32,16307,00:10:52,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,B,3,1,26,掛網,對手掛網
16764,0:11:10,17040,0:11:21,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,B,4,1,11,對手落地致勝,落地致勝
17667,0:11:46,17851,0:11:54,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,A,5,1,11,掛網,對手掛網
18472,0:12:18,18724,0:12:28,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,A,6,1,12,掛網,對手掛網
19423,0:12:56,19735,0:13:09,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,A,7,1,16,掛網,對手掛網
20287,0:13:31,20361,0:13:34,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,B,8,1,5,出界,對手出界
20748,0:13:49,20832,0:13:53,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,B,9,1,5,對手落地致勝,落地致勝
21284,0:14:11,21394,0:14:15,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,A,10,1,6,對手落地致勝,落地致勝
21887,0:14:35,22559,0:15:02,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,B,11,1,29,出界,對手出界
23149,0:15:25,23176,0:15:27,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,A,12,1,2,對手落地致勝,落地致勝
23680,0:15:47,24426,0:16:17,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,B,13,1,34,對手落地致勝,落地致勝
25660,0:17:06,26731,0:17:49,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,A,14,1,46,對手落地致勝,落地致勝
27399,0:18:15,27838,0:18:33,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,B,15,1,20,對手落地致勝,落地致勝
28627,0:19:05,28809,0:19:12,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,A,16,1,11,掛網,對手掛網
29457,0:19:38,29517,0:19:40,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,B,17,1,5,掛網,對手掛網
29964,0:19:58,30049,0:20:01,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,B,18,1,5,對手落地致勝,落地致勝
31153,0:20:46,31782,0:21:11,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,A,19,1,29,出界,對手出界
32624,0:21:44,32926,0:21:57,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,A,20,1,14,出界,對手出界
33582,0:22:23,34276,0:22:51,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,B,21,1,31,出界,對手出界
36437,0:24:17,36903,0:24:36,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,B,22,1,22,掛網,對手掛網
37671,0:25:06,37717,0:25:08,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,B,23,1,4,未過網,對手未過網
38215,0:25:28,38483,0:25:39,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,A,24,1,14,對手落地致勝,落地致勝
39109,0:26:04,39150,0:26:06,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,A,25,1,3,對手落地致勝,落地致勝
39923,0:26:36,40174,0:26:46,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,B,26,1,13,未過網,對手未過網
40750,0:27:10,40830,0:27:13,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,A,27,1,4,對手落地致勝,落地致勝
41577,0:27:43,41655,0:27:46,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,B,28,1,4,對手落地致勝,落地致勝
42173,0:28:06,42257,0:28:10,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,A,29,1,5,掛網,對手掛網
43316,0:28:52,43316,0:28:52,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,,30,1,1,,
45854,0:30:34,45952,0:30:38,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,B,31,1,4,對手落地致勝,落地致勝
47102,0:31:24,47224,0:31:28,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,A,32,1,7,掛網,對手掛網
47795,0:31:51,48013,0:32:00,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,A,33,1,10,出界,對手出界
48732,0:32:29,49688,0:33:07,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,A,34,1,44,掛網,對手掛網
51082,0:34:03,51178,0:34:07,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,A,35,1,6,掛網,對手掛網
51710,0:34:28,52136,0:34:45,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,B,36,1,23,出界,對手出界
52866,0:35:14,52920,00:35:16,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,A,37,1,5,出界,對手出界
53722,0:35:48,53892,0:35:55,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,B,38,1,9,掛網,對手掛網
54525,0:36:21,55333,0:36:53,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,B,39,1,35,對手落地致勝,落地致勝
57053,0:38:02,57710,0:38:28,7,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,A,40,1,32,對手落地致勝,落地致勝
