video_id,rally_id,event_rank,clip_id,feature_source,window_start_original,window_end_original,frame_count,joints_shape,pos_shape,shuttle_shape,joints_npy,pos_npy,shuttle_npy,source_video,reference_branch
41,99,12,41_3_24_7,yolo,105834,105860,27,27x2x17x2,27x2x2,27x2,project/outputs/features_yolo26x_41_44/41/41_3_24_7_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_24_7_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_24_7_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,99,13,41_99_event_13,yolo,105860,105888,29,29x2x17x2,29x2x2,29x2,project/outputs/features_yolo26x_41_44/41/41_99_event_13_joints.npy,project/outputs/features_yolo26x_41_44/41/41_99_event_13_pos.npy,project/outputs/features_yolo26x_41_44/41/41_99_event_13_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,99,14,41_99_event_14,yolo,105888,105910,23,23x2x17x2,23x2x2,23x2,project/outputs/features_yolo26x_41_44/41/41_99_event_14_joints.npy,project/outputs/features_yolo26x_41_44/41/41_99_event_14_pos.npy,project/outputs/features_yolo26x_41_44/41/41_99_event_14_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,99,15,41_99_event_15,yolo,105910,105930,21,21x2x17x2,21x2x2,21x2,project/outputs/features_yolo26x_41_44/41/41_99_event_15_joints.npy,project/outputs/features_yolo26x_41_44/41/41_99_event_15_pos.npy,project/outputs/features_yolo26x_41_44/41/41_99_event_15_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,100,1,41_3_25_2,yolo,106380,106393,14,14x2x17x2,14x2x2,14x2,project/outputs/features_yolo26x_41_44/41/41_3_25_2_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_2_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,100,2,41_3_25_3,yolo,106393,106410,18,18x2x17x2,18x2x2,18x2,project/outputs/features_yolo26x_41_44/41/41_3_25_3_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_3_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,100,3,41_100_event_3,yolo,106410,106430,21,21x2x17x2,21x2x2,21x2,project/outputs/features_yolo26x_41_44/41/41_100_event_3_joints.npy,project/outputs/features_yolo26x_41_44/41/41_100_event_3_pos.npy,project/outputs/features_yolo26x_41_44/41/41_100_event_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,100,4,41_3_25_4,yolo,106430,106450,21,21x2x17x2,21x2x2,21x2,project/outputs/features_yolo26x_41_44/41/41_3_25_4_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_4_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,100,5,41_3_25_5,yolo,106450,106472,23,23x2x17x2,23x2x2,23x2,project/outputs/features_yolo26x_41_44/41/41_3_25_5_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_5_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_5_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,100,6,41_3_25_6,yolo,106472,106495,24,24x2x17x2,24x2x2,24x2,project/outputs/features_yolo26x_41_44/41/41_3_25_6_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_6_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_6_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,100,7,41_3_25_7,yolo,106495,106522,28,28x2x17x2,28x2x2,28x2,project/outputs/features_yolo26x_41_44/41/41_3_25_7_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_7_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_7_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,100,8,41_3_25_8,yolo,106522,106552,31,31x2x17x2,31x2x2,31x2,project/outputs/features_yolo26x_41_44/41/41_3_25_8_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_8_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_8_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,100,9,41_3_25_9,yolo,106552,106582,31,31x2x17x2,31x2x2,31x2,project/outputs/features_yolo26x_41_44/41/41_3_25_9_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_9_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_9_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,100,10,41_3_25_11,yolo,106582,106604,23,23x2x17x2,23x2x2,23x2,project/outputs/features_yolo26x_41_44/41/41_3_25_11_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_11_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_11_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,100,11,41_100_event_11,yolo,106604,106624,21,21x2x17x2,21x2x2,21x2,project/outputs/features_yolo26x_41_44/41/41_100_event_11_joints.npy,project/outputs/features_yolo26x_41_44/41/41_100_event_11_pos.npy,project/outputs/features_yolo26x_41_44/41/41_100_event_11_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,100,12,41_100_event_12,yolo,106624,106646,23,23x2x17x2,23x2x2,23x2,project/outputs/features_yolo26x_41_44/41/41_100_event_12_joints.npy,project/outputs/features_yolo26x_41_44/41/41_100_event_12_pos.npy,project/outputs/features_yolo26x_41_44/41/41_100_event_12_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,100,13,41_3_25_12,yolo,106646,106666,21,21x2x17x2,21x2x2,21x2,project/outputs/features_yolo26x_41_44/41/41_3_25_12_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_12_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_12_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,100,14,41_3_25_13,yolo,106666,106689,24,24x2x17x2,24x2x2,24x2,project/outputs/features_yolo26x_41_44/41/41_3_25_13_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_13_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_13_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,100,15,41_3_25_14,yolo,106689,106716,28,28x2x17x2,28x2x2,28x2,project/outputs/features_yolo26x_41_44/41/41_3_25_14_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_14_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_14_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,100,16,41_3_25_15,yolo,106716,106746,31,31x2x17x2,31x2x2,31x2,project/outputs/features_yolo26x_41_44/41/41_3_25_15_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_15_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_15_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,100,17,41_3_25_16,yolo,106746,106775,30,30x2x17x2,30x2x2,30x2,project/outputs/features_yolo26x_41_44/41/41_3_25_16_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_16_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_16_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,100,18,41_3_25_17,yolo,106775,106806,32,32x2x17x2,32x2x2,32x2,project/outputs/features_yolo26x_41_44/41/41_3_25_17_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_17_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_17_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,100,19,41_3_25_18,yolo,106806,106838,33,33x2x17x2,33x2x2,33x2,project/outputs/features_yolo26x_41_44/41/41_3_25_18_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_18_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_18_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,100,20,41_3_25_19,yolo,106838,106860,23,23x2x17x2,23x2x2,23x2,project/outputs/features_yolo26x_41_44/41/41_3_25_19_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_19_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_19_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,100,21,41_3_25_20,yolo,106860,106880,21,21x2x17x2,21x2x2,21x2,project/outputs/features_yolo26x_41_44/41/41_3_25_20_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_20_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_25_20_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,100,22,41_100_event_22,yolo,106880,106907,28,28x2x17x2,28x2x2,28x2,project/outputs/features_yolo26x_41_44/41/41_100_event_22_joints.npy,project/outputs/features_yolo26x_41_44/41/41_100_event_22_pos.npy,project/outputs/features_yolo26x_41_44/41/41_100_event_22_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,100,23,41_100_event_23,yolo,106907,106942,36,36x2x17x2,36x2x2,36x2,project/outputs/features_yolo26x_41_44/41/41_100_event_23_joints.npy,project/outputs/features_yolo26x_41_44/41/41_100_event_23_pos.npy,project/outputs/features_yolo26x_41_44/41/41_100_event_23_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,100,24,41_100_event_24,yolo,106942,106980,39,39x2x17x2,39x2x2,39x2,project/outputs/features_yolo26x_41_44/41/41_100_event_24_joints.npy,project/outputs/features_yolo26x_41_44/41/41_100_event_24_pos.npy,project/outputs/features_yolo26x_41_44/41/41_100_event_24_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,101,1,41_101_event_1,yolo,107430,107468,39,39x2x17x2,39x2x2,39x2,project/outputs/features_yolo26x_41_44/41/41_101_event_1_joints.npy,project/outputs/features_yolo26x_41_44/41/41_101_event_1_pos.npy,project/outputs/features_yolo26x_41_44/41/41_101_event_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,101,2,41_3_26_1,yolo,107468,107518,51,51x2x17x2,51x2x2,51x2,project/outputs/features_yolo26x_41_44/41/41_3_26_1_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_26_1_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_26_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,101,3,41_3_26_3,yolo,107518,107551,34,34x2x17x2,34x2x2,34x2,project/outputs/features_yolo26x_41_44/41/41_3_26_3_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_26_3_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_26_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,101,4,41_101_event_4,yolo,107551,107572,22,22x2x17x2,22x2x2,22x2,project/outputs/features_yolo26x_41_44/41/41_101_event_4_joints.npy,project/outputs/features_yolo26x_41_44/41/41_101_event_4_pos.npy,project/outputs/features_yolo26x_41_44/41/41_101_event_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,101,5,41_3_26_4,yolo,107572,107588,17,17x2x17x2,17x2x2,17x2,project/outputs/features_yolo26x_41_44/41/41_3_26_4_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_26_4_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_26_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,101,6,41_101_event_6,yolo,107588,107604,17,17x2x17x2,17x2x2,17x2,project/outputs/features_yolo26x_41_44/41/41_101_event_6_joints.npy,project/outputs/features_yolo26x_41_44/41/41_101_event_6_pos.npy,project/outputs/features_yolo26x_41_44/41/41_101_event_6_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,101,7,41_3_26_5,yolo,107604,107628,25,25x2x17x2,25x2x2,25x2,project/outputs/features_yolo26x_41_44/41/41_3_26_5_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_26_5_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_26_5_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,101,8,41_3_26_6,yolo,107628,107652,25,25x2x17x2,25x2x2,25x2,project/outputs/features_yolo26x_41_44/41/41_3_26_6_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_26_6_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_26_6_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,101,9,41_3_26_7,yolo,107652,107674,23,23x2x17x2,23x2x2,23x2,project/outputs/features_yolo26x_41_44/41/41_3_26_7_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_26_7_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_26_7_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,101,10,41_3_26_8,yolo,107674,107706,33,33x2x17x2,33x2x2,33x2,project/outputs/features_yolo26x_41_44/41/41_3_26_8_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_26_8_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_26_8_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,101,11,41_101_event_11,yolo,107706,107738,33,33x2x17x2,33x2x2,33x2,project/outputs/features_yolo26x_41_44/41/41_101_event_11_joints.npy,project/outputs/features_yolo26x_41_44/41/41_101_event_11_pos.npy,project/outputs/features_yolo26x_41_44/41/41_101_event_11_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,101,12,41_101_event_12,yolo,107738,107760,23,23x2x17x2,23x2x2,23x2,project/outputs/features_yolo26x_41_44/41/41_101_event_12_joints.npy,project/outputs/features_yolo26x_41_44/41/41_101_event_12_pos.npy,project/outputs/features_yolo26x_41_44/41/41_101_event_12_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,102,1,41_3_27_4,yolo,108390,108406,17,17x2x17x2,17x2x2,17x2,project/outputs/features_yolo26x_41_44/41/41_3_27_4_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_27_4_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_27_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,102,2,41_102_event_2,yolo,108406,108427,22,22x2x17x2,22x2x2,22x2,project/outputs/features_yolo26x_41_44/41/41_102_event_2_joints.npy,project/outputs/features_yolo26x_41_44/41/41_102_event_2_pos.npy,project/outputs/features_yolo26x_41_44/41/41_102_event_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,102,3,41_102_event_3,yolo,108427,108452,26,26x2x17x2,26x2x2,26x2,project/outputs/features_yolo26x_41_44/41/41_102_event_3_joints.npy,project/outputs/features_yolo26x_41_44/41/41_102_event_3_pos.npy,project/outputs/features_yolo26x_41_44/41/41_102_event_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,102,4,41_102_event_4,yolo,108452,108480,29,29x2x17x2,29x2x2,29x2,project/outputs/features_yolo26x_41_44/41/41_102_event_4_joints.npy,project/outputs/features_yolo26x_41_44/41/41_102_event_4_pos.npy,project/outputs/features_yolo26x_41_44/41/41_102_event_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,103,1,41_3_28_3,yolo,109050,109078,29,29x2x17x2,29x2x2,29x2,project/outputs/features_yolo26x_41_44/41/41_3_28_3_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_28_3_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_28_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,103,2,41_103_event_2,yolo,109078,109106,29,29x2x17x2,29x2x2,29x2,project/outputs/features_yolo26x_41_44/41/41_103_event_2_joints.npy,project/outputs/features_yolo26x_41_44/41/41_103_event_2_pos.npy,project/outputs/features_yolo26x_41_44/41/41_103_event_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,103,3,41_103_event_3,yolo,109106,109126,21,21x2x17x2,21x2x2,21x2,project/outputs/features_yolo26x_41_44/41/41_103_event_3_joints.npy,project/outputs/features_yolo26x_41_44/41/41_103_event_3_pos.npy,project/outputs/features_yolo26x_41_44/41/41_103_event_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,103,4,41_103_event_4,yolo,109126,109148,23,23x2x17x2,23x2x2,23x2,project/outputs/features_yolo26x_41_44/41/41_103_event_4_joints.npy,project/outputs/features_yolo26x_41_44/41/41_103_event_4_pos.npy,project/outputs/features_yolo26x_41_44/41/41_103_event_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,103,5,41_103_event_5,yolo,109148,109172,25,25x2x17x2,25x2x2,25x2,project/outputs/features_yolo26x_41_44/41/41_103_event_5_joints.npy,project/outputs/features_yolo26x_41_44/41/41_103_event_5_pos.npy,project/outputs/features_yolo26x_41_44/41/41_103_event_5_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,103,6,41_103_event_6,yolo,109172,109200,29,29x2x17x2,29x2x2,29x2,project/outputs/features_yolo26x_41_44/41/41_103_event_6_joints.npy,project/outputs/features_yolo26x_41_44/41/41_103_event_6_pos.npy,project/outputs/features_yolo26x_41_44/41/41_103_event_6_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,104,1,41_104_event_1,yolo,109650,109674,25,25x2x17x2,25x2x2,25x2,project/outputs/features_yolo26x_41_44/41/41_104_event_1_joints.npy,project/outputs/features_yolo26x_41_44/41/41_104_event_1_pos.npy,project/outputs/features_yolo26x_41_44/41/41_104_event_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,104,2,41_104_event_2,yolo,109674,109704,31,31x2x17x2,31x2x2,31x2,project/outputs/features_yolo26x_41_44/41/41_104_event_2_joints.npy,project/outputs/features_yolo26x_41_44/41/41_104_event_2_pos.npy,project/outputs/features_yolo26x_41_44/41/41_104_event_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,104,3,41_3_29_1,yolo,109704,109736,33,33x2x17x2,33x2x2,33x2,project/outputs/features_yolo26x_41_44/41/41_3_29_1_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_29_1_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_29_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,104,4,41_3_29_2,yolo,109736,109774,39,39x2x17x2,39x2x2,39x2,project/outputs/features_yolo26x_41_44/41/41_3_29_2_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_29_2_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_29_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,104,5,41_3_29_4,yolo,109774,109812,39,39x2x17x2,39x2x2,39x2,project/outputs/features_yolo26x_41_44/41/41_3_29_4_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_29_4_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_29_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,104,6,41_3_29_5,yolo,109812,109840,29,29x2x17x2,29x2x2,29x2,project/outputs/features_yolo26x_41_44/41/41_3_29_5_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_29_5_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_29_5_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,104,7,41_3_29_6,yolo,109840,109868,29,29x2x17x2,29x2x2,29x2,project/outputs/features_yolo26x_41_44/41/41_3_29_6_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_29_6_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_29_6_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
41,104,8,41_3_29_7,yolo,109868,109894,27,27x2x17x2,27x2x2,27x2,project/outputs/features_yolo26x_41_44/41/41_3_29_7_joints.npy,project/outputs/features_yolo26x_41_44/41/41_3_29_7_pos.npy,project/outputs/features_yolo26x_41_44/41/41_3_29_7_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
