row_index,video_id,set_id,rally_id,event_rank,player,true_side_at_event,predicted_stroke_type,confidence,lateral_position,forward_position,delta_lateral,delta_forward,interstroke_displacement
791,41,3,88,21,A,Top,push,0.5929751396179199,0.6087629199028015,0.5289413332939148,0.4246118664741516,0.44788113236427307,0.6171650880263451
792,41,3,88,22,B,Bottom,clear,0.9484323263168336,0.6180891990661621,0.27395641803741455,0.15616872906684875,-0.26943230628967285,0.31142003726627304
793,41,3,88,23,A,Top,clear,0.956853985786438,0.1989532709121704,0.0609818771481514,-0.4098096489906311,-0.4679594561457634,0.6220369771983518
794,41,3,88,24,B,Bottom,clear,0.975212335586548,0.6927410364151001,0.308821439743042,0.07465183734893799,0.03486502170562744,0.08239215107099805
795,41,3,88,25,A,Top,drop,0.9229955077171326,0.6910327672958374,0.07872756570577621,0.492079496383667,0.017745688557624817,0.49239937065718065
796,41,3,88,26,B,Bottom,lob,0.6824618577957153,0.6383817791938782,0.6353658437728882,-0.054359257221221924,0.3265444040298462,0.3310380290070167
797,41,3,88,27,A,Top,drop,0.7691879272460938,0.24297398328781128,0.08089100569486618,-0.4480587840080261,0.002163439989089966,0.44806400703396987
798,41,3,88,28,B,Bottom,cross-court net shot,0.9864718317985536,0.7084847092628479,0.5267714262008667,0.07010293006896973,-0.10859441757202148,0.12925621196701312
799,41,3,88,29,A,Top,net shot,0.8366518020629883,0.6095296740531921,0.5727769732475281,0.36655569076538086,0.4918859675526619,0.6134450908660888
800,41,3,88,30,B,Bottom,push,0.5553059577941895,0.26859256625175476,0.7566432952880859,-0.43989214301109314,0.22987186908721924,0.49633272477295276
802,41,3,88,32,B,Bottom,clear,0.9108489155769348,0.2692055404186249,0.3318384885787964,0.0006129741668701172,-0.42480480670928955,0.42480524895609056
803,41,3,88,33,A,Top,drop,0.8984065651893616,0.35988467931747437,0.13328967988491058,-0.24964499473571777,-0.4394872933626175,0.5054420881008981
804,41,3,88,34,B,Bottom,net shot,0.3146365582942962,0.6869925260543823,0.7491843700408936,0.41778698563575745,0.41734588146209717,0.5905281958890596
806,41,3,88,36,B,Bottom,drop,0.8662194609642029,0.5812499523162842,0.2044820785522461,-0.10574257373809814,-0.5447022914886475,0.5548712267307979
807,41,3,88,37,A,Top,net shot,0.8863974809646606,0.2828367352485657,0.4958144426345825,-0.07704794406890869,0.36252476274967194,0.3706218953218382
808,41,3,88,38,B,Bottom,cross-court net shot,0.5556988716125488,0.7109646797180176,0.7661640644073486,0.1297147274017334,0.5616819858551025,0.5764655789715789
809,41,3,88,39,A,Top,push,0.8733287453651428,0.4958629608154297,0.7595188021659851,0.213026225566864,0.2637043595314026,0.33899876403186435
810,41,3,88,40,B,Bottom,drive,0.7010073065757751,0.5196069478988647,0.5892897844314575,-0.19135773181915283,-0.1768742799758911,0.2605806831750211
811,41,3,88,41,A,Top,clear,0.9304510354995728,0.4934840798377991,0.20131920278072357,-0.0023788809776306152,-0.5581995993852615,0.558204668404495
812,41,3,88,42,B,Bottom,smash,0.5305778384208679,0.7711401581764221,0.5223371982574463,0.2515332102775574,-0.06695258617401123,0.2602913841599877
813,41,3,90,1,B,Bottom,short service,0.9489676356315612,0.5380349159240723,0.5573159456253052,,,
814,41,3,90,2,A,Top,net shot,0.734173059463501,0.575614869594574,0.4757513999938965,,,
815,41,3,90,3,B,Bottom,net shot,0.7521703243255615,0.4028325378894806,0.7530003786087036,-0.13520237803459167,0.19568443298339844,0.23784886028367425
816,41,3,90,4,A,Top,lob,0.7612542510032654,0.7456871867179871,0.5316435098648071,0.17007231712341309,0.055892109870910645,0.17902100714035973
817,41,3,90,5,B,Bottom,drop,0.3929452002048492,0.6042686104774475,0.24313759803771973,0.20143607258796692,-0.5098627805709839,0.5482121362677408
818,41,3,90,6,A,Top,return net,0.514591634273529,0.585185319185257,0.3490251898765564,-0.1605018675327301,-0.18261831998825073,0.2431260995385423
819,41,3,90,7,B,Bottom,push,0.657863438129425,0.2856307029724121,0.6366939544677734,-0.3186379075050354,0.3935563564300537,0.5063760675483064
820,41,3,90,8,A,Top,drop,0.5097983479499817,0.7157570123672485,0.10397175699472427,0.13057169318199158,-0.24505343288183212,0.2776691412951442
821,41,3,90,9,B,Bottom,return net,0.4220484793186188,0.4632415175437927,0.5216017961502075,0.17761081457138062,-0.11509215831756592,0.21164074834233837
822,41,3,90,10,A,Top,net shot,0.8075422644615173,0.6554630696773529,0.537623405456543,-0.06029394268989563,0.4336516484618187,0.437823151213758
823,41,3,90,11,B,Bottom,push,0.5355377197265625,0.31261393427848816,0.6560244560241699,-0.15062758326530457,0.1344226598739624,0.2018864045148589
825,41,3,90,13,B,Bottom,lob,0.4471497535705566,0.388872355222702,0.567387580871582,0.07625842094421387,-0.08863687515258789,0.1169266539404954
826,41,3,90,14,A,Top,drop,0.8062606453895569,0.29027777910232544,0.054871246218681335,-0.36518529057502747,-0.48275215923786163,0.6053180516895106
827,41,3,90,15,B,Bottom,return net,0.435422271490097,0.3946252763271332,0.5502667427062988,0.005752921104431152,-0.017120838165283203,0.018061539267615792
828,41,3,90,16,A,Top,lob,0.5853935480117798,0.6843781173229218,0.5963643789291382,0.3941003382205963,0.5414931327104568,0.6697237410740139
829,41,3,90,17,B,Bottom,smash,0.5252280235290527,0.24100624024868011,0.3705028295516968,-0.15361903607845306,-0.17976391315460205,0.23646114420413425
830,41,3,91,1,B,Bottom,return net,0.8494046926498413,0.35649970173835754,0.66790771484375,,,
832,41,3,91,3,B,Bottom,drive,0.9201013445854188,0.45280611515045166,0.6125891208648682,0.09630641341209412,-0.055318593978881836,0.11106336976745107
833,41,3,91,4,A,Top,drive,0.5754541754722595,0.5168644189834595,0.510596752166748,,,
834,41,3,91,5,B,Bottom,drive,0.9304190874099731,0.5568431615829468,0.561118483543396,0.10403704643249512,-0.05147063732147217,0.116072966433514
835,41,3,91,6,A,Top,return net,0.9182016849517822,0.44217103719711304,0.3602434992790222,-0.07469338178634644,-0.15035325288772583,0.16788448986312388
836,41,3,91,7,B,Bottom,rush,0.8727233409881592,0.5237517952919006,0.7068562507629395,-0.03309136629104614,0.14573776721954346,0.14944743329059224
837,41,3,92,1,B,Bottom,short service,0.9664661288261414,0.47020113468170166,0.5507575273513794,,,
838,41,3,92,2,A,Top,push,0.5986773371696472,0.3234001398086548,0.5577346086502075,,,
839,41,3,92,3,B,Bottom,clear,0.9692273139953612,0.6233431100845337,0.2793325185775757,0.15314197540283203,-0.2714250087738037,0.3116472365000868
840,41,3,92,4,A,Top,clear,0.9364600777626038,0.2791367173194885,0.0525493361055851,-0.04426342248916626,-0.5051852725446224,0.5071207057165373
841,41,3,92,5,B,Bottom,smash,0.8273170590400696,0.28936073184013367,0.3595942258834839,-0.3339823782444,0.0802617073059082,0.34349115074109954
842,41,3,92,6,A,Top,return net,0.8604266047477722,0.564443975687027,0.32492145895957947,0.28530725836753845,0.27237212285399437,0.3944449327665305
843,41,3,92,7,B,Bottom,push,0.6490447521209717,0.4294384717941284,0.592414140701294,0.14007773995399475,0.23281991481781006,0.27171103394303164
845,41,3,92,9,B,Bottom,return net,0.5158212184906006,0.5341270565986633,0.7095605134963989,0.10468858480453491,0.11714637279510498,0.1571081552543534
846,41,3,92,10,A,Top,lob,0.8526819944381714,0.3502197861671448,0.6075530648231506,-0.2142241895198822,0.28263160586357117,0.3546443683586015
847,41,3,92,11,B,Bottom,clear,0.9664652347564696,0.3222596347332001,0.29293322563171387,-0.21186742186546326,-0.41662728786468506,0.4674035744850496
848,41,3,92,12,A,Top,drop,0.8527170419692993,0.32440924644470215,0.17632226645946503,-0.025810539722442627,-0.4312307983636856,0.43200252941174483
849,41,3,92,13,B,Bottom,rush,0.6985175609588623,0.6919416785240173,0.7252620458602905,0.36968204379081726,0.43232882022857666,0.5688347935047474
850,41,3,92,14,A,Top,drive,0.9345579743385316,0.42128896713256836,0.30534788966178894,0.09687972068786621,0.1290256232023239,0.1613483551924439
852,41,3,93,2,A,Top,none,0.3282492458820343,0.6119816899299622,0.4068033695220947,,,
853,41,3,93,3,B,Bottom,long service,0.9205263257026672,0.6292783617973328,0.43177783489227295,,,
855,41,3,93,5,B,Bottom,net shot,0.5638762712478638,0.660295307636261,0.5716466903686523,0.031016945838928223,0.1398688554763794,0.1432667011606232
856,41,3,93,6,A,Top,push,0.4574826657772064,0.36306440830230713,0.5555399060249329,-0.24891728162765503,0.14873653650283813,0.289969602516818
857,41,3,93,7,B,Bottom,clear,0.970131516456604,0.6764718890190125,0.30548059940338135,0.016176581382751465,-0.266166090965271,0.26665721397510644
858,41,3,93,8,A,Top,clear,0.9645602703094482,0.5860794484615326,0.08399072289466858,0.22301504015922546,-0.4715491831302643,0.5216266291592488
859,41,3,93,9,B,Bottom,clear,0.9738778471946716,0.6413314938545227,0.3194718360900879,-0.035140395164489746,0.013991236686706543,0.03782330070657421
861,41,3,93,11,B,Bottom,push,0.6011807918548584,0.6260092258453369,0.5962382555007935,-0.015322268009185791,0.27676641941070557,0.2771902285622058
862,41,3,93,12,A,Top,drop,0.863905131816864,0.5743661522865295,0.1634904444217682,-0.011713296175003052,0.07949972152709961,0.08035799294513102
863,41,3,93,13,B,Bottom,lob,0.8381017446517944,0.6176487803459167,0.6505218744277954,-0.008360445499420166,0.05428361892700195,0.054923659134845884
865,41,3,93,15,B,Bottom,return net,0.8102635145187378,0.537003219127655,0.45446276664733887,-0.08064556121826172,-0.19605910778045654,0.2119973591530731
867,41,3,93,17,B,Bottom,smash,0.9012401103973388,0.2845956087112427,0.3473557233810425,-0.25240761041641235,-0.10710704326629639,0.27419248806882307
869,41,3,94,2,A,Top,drop,0.8590437769889832,0.6305457651615143,0.10795898735523224,,,
870,41,3,94,3,B,Bottom,push,0.6957917213439941,0.3193952441215515,0.5039113759994507,,,
871,41,3,94,4,A,Top,clear,0.9428620934486388,0.7181496024131775,0.15215222537517548,0.08760383725166321,0.04419323801994324,0.0981196952089806
872,41,3,94,5,B,Bottom,clear,0.9612954258918762,0.18105480074882507,0.2412247657775879,-0.13834044337272644,-0.2626866102218628,0.29688774555783776
873,41,3,94,6,A,Top,drop,0.9234710931777954,0.7066154778003693,0.11647390574216843,-0.011534124612808228,-0.03567831963300705,0.03749638012420405
874,41,3,94,7,B,Bottom,cross-court net shot,0.8791155815124512,0.37866756319999695,0.5404205322265625,0.19761276245117188,0.2991957664489746,0.35856507156243295
876,41,3,94,9,B,Bottom,smash,0.8844834566116333,0.2693811058998108,0.3132511377334595,-0.10928645730018616,-0.22716939449310303,0.2520901893045195
877,41,3,94,10,A,Top,return net,0.8471850752830505,0.5050350725650787,0.2636508643627167,-0.20158040523529053,0.14717695862054825,0.24959109944791405
878,41,3,94,11,B,Bottom,none,0.2302074432373047,0.5645279884338379,0.6121015548706055,0.2951468825340271,0.298850417137146,0.4200276825312838
880,41,3,94,13,B,Bottom,lob,0.8409598469734192,0.7488448619842529,0.859393835067749,0.18431687355041504,0.24729228019714355,0.3084253260037221
882,41,3,94,15,B,Bottom,return net,0.7285754680633545,0.461201012134552,0.4158719778060913,-0.2876438498497009,-0.4435218572616577,0.5286308941266936
883,41,3,95,1,A,Bottom,short service,0.9075742363929749,0.45860856771469116,0.5421507358551025,,,
884,41,3,95,2,B,Top,lob,0.4242807030677795,0.35220658779144287,0.5311768054962158,,,
885,41,3,95,3,A,Bottom,drop,0.688696563243866,0.3696524202823639,0.29208528995513916,-0.08895614743232727,-0.2500654458999634,0.2654165092814489
886,41,3,95,4,B,Top,net shot,0.2246074378490448,0.4794294834136963,0.4568812847137451,0.12722289562225342,-0.0742955207824707,0.14732783029302143
887,41,3,95,5,A,Bottom,push,0.8693976998329163,0.6716085076332092,0.6573160886764526,0.30195608735084534,0.3652307987213135,0.47388924341331057
889,41,3,95,7,A,Bottom,return net,0.505405604839325,0.35855838656425476,0.5488123893737793,-0.31305012106895447,-0.10850369930267334,0.3313207374488533
891,41,3,95,9,A,Bottom,smash,0.5799468159675598,0.23315228521823883,0.3493027687072754,-0.12540610134601593,-0.1995096206665039,0.23564969550860765
893,41,3,96,1,A,Bottom,short service,0.9201581478118896,0.5306558609008789,0.5329015254974365,,,
894,41,3,96,2,B,Top,net shot,0.8181511163711548,0.6494213044643402,0.4544287919998169,,,
895,41,3,96,3,A,Bottom,net shot,0.8060736060142517,0.31881311535835266,0.7443277835845947,-0.21184274554252625,0.2114262580871582,0.2992965276239154
896,41,3,96,4,B,Top,lob,0.8210377097129822,0.6993492245674133,0.611551821231842,0.04992792010307312,0.15712302923202515,0.16486492507767284
897,41,3,96,5,A,Bottom,drive,0.4198794960975647,0.6690897941589355,0.21002614498138428,0.3502766788005829,-0.5343016386032104,0.6388833952495889
898,41,3,96,6,B,Top,drive,0.4977713525295257,0.4285660982131958,0.3298782706260681,-0.27078312635421753,-0.2816735506057739,0.39072175602214376
899,41,3,96,7,A,Bottom,drop,0.7617056369781494,0.626004695892334,0.5118027925491333,-0.04308509826660156,0.301776647567749,0.30483679356316573
900,41,3,96,8,B,Top,net shot,0.5062048435211182,0.4251401424407959,0.44264793395996094,-0.0034259557723999023,0.11276966333389282,0.11282169180345583
901,41,3,96,9,A,Bottom,net shot,0.6524803638458252,0.40215015411376953,0.6669498682022095,-0.22385454177856445,0.15514707565307617,0.27236275618849287
902,41,3,96,10,B,Top,lob,0.8628739714622498,0.7148522734642029,0.5784803628921509,0.289712131023407,0.13583242893218994,0.319974323363207
903,41,3,96,11,A,Bottom,drop,0.8219234347343445,0.221085324883461,0.32173407077789307,-0.18106482923030853,-0.3452157974243164,0.3898184438626621
905,41,3,96,13,A,Bottom,smash,0.9227586388587952,0.29135873913764954,0.3462841510772705,0.07027341425418854,0.02455008029937744,0.07443829117898039
906,41,3,96,14,B,Top,cross-court net shot,0.7268235087394714,0.573221743106842,0.3441374599933624,-0.14163053035736084,-0.23434290289878845,0.2738170982030492
907,41,3,96,15,A,Bottom,lob,0.6219093203544617,0.6166762113571167,0.5936803817749023,0.32531747221946716,0.24739623069763184,0.40870081073403763
909,41,3,96,17,A,Bottom,smash,0.7706502676010132,0.7629138231277466,0.4864020347595215,0.14623761177062988,-0.10727834701538086,0.1813672595446321
911,41,3,96,19,A,Bottom,none,0.1722615510225296,0.3047904074192047,0.6765698194503784,-0.45812341570854187,0.19016778469085693,0.4960250501282063
912,41,3,97,1,B,Top,short service,0.935244083404541,0.4743109345436096,0.3411792814731598,,,
913,41,3,97,2,A,Bottom,push,0.7688196301460266,0.3472786843776703,0.6768802404403687,,,
915,41,3,98,2,A,Bottom,none,0.3004273772239685,0.6451250314712524,0.6341426372528076,,,
916,41,3,98,3,B,Top,net shot,0.5547173619270325,0.3564925193786621,0.6382363438606262,,,
917,41,3,98,4,A,Bottom,rush,0.2229355871677398,0.7247371077537537,0.7940911054611206,0.07961207628250122,0.159948468208313,0.17866615564285393
919,41,3,98,6,A,Bottom,smash,0.7995460629463196,0.15531381964683533,0.3279675245285034,-0.5694232881069183,-0.4661235809326172,0.7358763984120843
922,41,3,99,3,A,Bottom,none,0.4284867346286773,0.7138341069221497,0.6808563470840454,,,
924,41,3,99,5,A,Bottom,drop,0.9169747829437256,0.3384210467338562,0.2545825242996216,-0.37541306018829346,-0.42627382278442383,0.5680179026678522
926,41,3,99,7,A,Bottom,none,0.2472618073225021,0.611410915851593,0.6275657415390015,0.2729898691177368,0.3729832172393799,0.4622120173504336
928,41,3,100,2,B,Top,lob,0.4932079017162323,0.6412800550460815,0.5192239880561829,,,
929,41,3,100,3,A,Bottom,drop,0.8568229675292969,0.6173310875892639,0.28574419021606445,,,
930,41,3,100,4,B,Top,net shot,0.4476467370986938,0.572862833738327,0.4310639202594757,-0.06841722130775452,-0.08816006779670715,0.1115935200869399
931,41,3,100,5,A,Bottom,cross-court net shot,0.7301075458526611,0.5221362113952637,0.5905508995056152,-0.09519487619400024,0.3048067092895508,0.3193261569015538
932,41,3,100,6,B,Top,push,0.4368553757667541,0.4306527376174927,0.5789855122566223,-0.14221009612083435,0.1479215919971466,0.20519383230903226
933,41,3,100,7,A,Bottom,none,0.4396694004535675,0.695751428604126,0.6281543970108032,0.1736152172088623,0.03760349750518799,0.177640836158534
935,41,3,100,9,A,Bottom,none,0.5345277190208435,0.5612351298332214,0.7764679193496704,-0.13451629877090454,0.1483135223388672,0.20022870809048565
937,41,3,100,11,A,Bottom,smash,0.7621330618858337,0.5541817545890808,0.14943790435791016,-0.007053375244140625,-0.6270300149917603,0.6270696849656359
938,41,3,100,12,B,Top,return net,0.6809389591217041,0.5354461371898651,0.37855440378189087,0.10479339957237244,-0.20043110847473145,0.22617313244137657
939,41,3,100,13,A,Bottom,net shot,0.6365597248077393,0.3387962281703949,0.5316780805587769,-0.2153855264186859,0.3822401762008667,0.438746484080185
940,41,3,100,14,B,Top,net shot,0.8118538856506348,0.6642112135887146,0.41817763447761536,0.1287650763988495,0.03962323069572449,0.13472358854620875
941,41,3,100,15,A,Bottom,net shot,0.6962441205978394,0.30982476472854614,0.6292554140090942,-0.028971463441848755,0.09757733345031738,0.10178743388668764
942,41,3,100,16,B,Top,lob,0.6038832068443298,0.6637327969074249,0.43598783016204834,-0.00047841668128967285,0.017810195684432983,0.017816620129495142
943,41,3,100,17,A,Bottom,drop,0.6289605498313904,0.6116089820861816,0.254780650138855,0.3017842173576355,-0.37447476387023926,0.4809418495221975
944,41,3,100,18,B,Top,return net,0.1539328396320343,0.36167317628860474,0.3204098641872406,-0.3020596206188202,-0.11557796597480774,0.3234165744473517
945,41,3,100,19,A,Bottom,lob,0.2341988384723663,0.7174046039581299,0.5981069803237915,0.10579562187194824,0.3433263301849365,0.35925712603305215
946,41,3,101,1,A,Bottom,short service,0.9037650227546692,0.5290288329124451,0.5353152751922607,,,
948,41,3,101,3,A,Bottom,lob,0.8100715279579163,0.2709198594093323,0.6125915050506592,-0.2581089735031128,0.07727622985839844,0.269428762206188
950,41,3,101,5,A,Bottom,drop,0.5871060490608215,0.32206007838249207,0.32333624362945557,0.05114021897315979,-0.2892552614212036,0.2937412607320796
952,41,3,101,7,A,Bottom,return net,0.1509752571582794,0.33916428685188293,0.6168355941772461,0.01710420846939087,0.2934993505477905,0.2939973175376592
954,41,3,102,1,A,Bottom,return net,0.6695755124092102,0.5764991641044617,0.4062309265136719,,,
957,41,3,104,2,A,Bottom,push,0.6880233287811279,0.5833517909049988,0.6760150194168091,,,
959,41,3,104,4,A,Bottom,return net,0.8670858144760132,0.35190537571907043,0.5076988935470581,-0.23144641518592834,-0.16831612586975098,0.28617784912571237
961,41,3,104,6,A,Bottom,net shot,0.7882854342460632,0.3154982626438141,0.7164649963378906,-0.03640711307525635,0.20876610279083252,0.21191687888638544
962,41,3,104,7,B,Top,net shot,0.7569471597671509,0.731268435716629,0.7055107355117798,,,
963,41,3,104,8,A,Bottom,lob,0.4867168068885803,0.39697372913360596,0.862736701965332,0.08147546648979187,0.1462717056274414,0.1674325640575634
966,41,3,105,2,A,Bottom,push,0.8254194855690002,0.3385842740535736,0.7087486982345581,,,
968,41,3,105,4,A,Bottom,return net,0.652521550655365,0.5207229256629944,0.492048978805542,0.18213865160942078,-0.2166997194290161,0.2830781814458901
969,41,3,105,5,B,Top,lob,0.6922721266746521,0.5579632520675659,0.4121418595314026,,,
970,41,3,105,6,A,Bottom,drive,0.6854567527770996,0.6311184763908386,0.2686806917190552,0.11039555072784424,-0.22336828708648682,0.24915972647371248
971,41,3,105,7,B,Top,return net,0.9354094862937928,0.4401807188987732,0.2997131049633026,-0.11778253316879272,-0.11242875456809998,0.162827976629914
972,41,3,105,8,A,Bottom,drive,0.5709750056266785,0.6893444657325745,0.5669074058532715,0.05822598934173584,0.2982267141342163,0.30385759634755805
974,41,3,105,10,A,Bottom,drive,0.5299220085144043,0.6428910493850708,0.6088711023330688,-0.04645341634750366,0.04196369647979736,0.06260089226682858
976,41,3,105,12,A,Bottom,smash,0.5946050882339478,0.3352174162864685,0.47908008098602295,-0.3076736330986023,-0.1297910213470459,0.3339292945016994
977,41,3,106,1,A,Bottom,short service,0.824713408946991,0.4618971645832062,0.5494827032089233,,,
979,41,3,106,3,A,Bottom,lob,0.6954890489578247,0.4305098056793213,0.6479105949401855,-0.03138735890388489,0.09842789173126221,0.10331125867795028
981,41,3,106,5,A,Bottom,return net,0.8088199496269226,0.64241623878479,0.4469224214553833,0.21190643310546875,-0.20098817348480225,0.29206263415959166
983,41,3,106,7,A,Bottom,clear,0.9486594796180724,0.7017225623130798,0.26581430435180664,0.059306323528289795,-0.18110811710357666,0.19057122052200068
985,41,3,106,9,A,Bottom,return net,0.253097265958786,0.6018340587615967,0.5455093383789062,-0.09988850355148315,0.2796950340270996,0.296996675404246
987,41,3,106,11,A,Bottom,smash,0.7758168578147888,0.3723490536212921,0.35335731506347656,-0.22948500514030457,-0.1921520233154297,0.29930881652310054
989,41,3,106,13,A,Bottom,rush,0.7109533548355103,0.3057769536972046,0.5619250535964966,-0.06657209992408752,0.20856773853302002,0.21893457023750473
990,41,3,107,1,B,Top,short service,0.9056402444839478,0.5375723540782928,0.3622957170009613,,,
991,41,3,107,2,A,Bottom,net shot,0.719276487827301,0.5776908993721008,0.7098876237869263,,,
992,41,3,107,3,B,Top,lob,0.8376528024673462,0.3888152837753296,0.5397294759750366,-0.14875707030296326,0.17743375897407532,0.23154136733808714
993,41,3,107,4,A,Bottom,clear,0.9644494652748108,0.7400310039520264,0.18768012523651123,0.16234010457992554,-0.522207498550415,0.5468591967749129
995,41,3,107,6,A,Bottom,return net,0.6753321290016174,0.5306624174118042,0.46730315685272217,-0.20936858654022217,0.27962303161621094,0.349319688594976
996,41,3,107,7,B,Top,net shot,0.823183536529541,0.49573230743408203,0.43941208720207214,0.10691702365875244,-0.10031738877296448,0.1466111470464382
997,41,3,107,8,A,Bottom,lob,0.4544588625431061,0.35472097992897034,0.6106574535369873,-0.17594143748283386,0.14335429668426514,0.2269489894257435
999,41,3,107,10,A,Bottom,drop,0.6246604323387146,0.2660207152366638,0.3175926208496094,-0.08870026469230652,-0.29306483268737793,0.3061939468940659
1001,41,3,107,12,A,Bottom,return net,0.4298080205917358,0.6368227005004883,0.63917076587677,0.37080198526382446,0.32157814502716064,0.4908223870553411
1003,41,3,108,1,A,Bottom,short service,0.702934980392456,0.5283432006835938,0.5474728345870972,,,
1004,41,3,108,2,B,Top,net shot,0.8312197327613831,0.6312260925769806,0.5165623426437378,,,
1005,41,3,108,3,A,Bottom,push,0.8773805499076843,0.33376672863960266,0.7113395929336548,-0.1945764720439911,0.16386675834655762,0.2543861591441153
1007,41,3,108,5,A,Bottom,cross-court net shot,0.3656412363052368,0.4038088917732239,0.47713446617126465,0.07004216313362122,-0.23420512676239014,0.2444543843301323
1009,41,3,108,7,A,Bottom,drop,0.9217002987861632,0.2623789608478546,0.2797572612762451,-0.14142993092536926,-0.19737720489501953,0.2428171871464729
1011,41,3,108,9,A,Bottom,lob,0.8356090188026428,0.6349530816078186,0.6226704120635986,0.372574120759964,0.3429131507873535,0.5063604491298372
1013,41,3,108,11,A,Bottom,cross-court net shot,0.8345551490783691,0.6065041422843933,0.4409058094024658,-0.028448939323425293,-0.1817646026611328,0.1839774794076368
1014,41,3,108,12,B,Top,lob,0.7358663082122803,0.49187350273132324,0.43242964148521423,-0.13935258984565735,-0.08413270115852356,0.16278039102091332
1015,41,3,108,13,A,Bottom,drop,0.5126650929450989,0.6953979730606079,0.22156047821044922,0.0888938307762146,-0.2193453311920166,0.2366737997028943
1016,41,3,108,14,B,Top,net shot,0.400015115737915,0.5562096834182739,0.3818851411342621,0.06433618068695068,-0.05054450035095215,0.08181620048078111
1017,41,3,108,15,A,Bottom,net shot,0.4917579591274261,0.3317190706729889,0.5818217992782593,-0.363678902387619,0.36026132106781006,0.5119087452851212
1019,41,3,108,17,A,Bottom,drop,0.8550319075584412,0.21623459458351135,0.2731274366378784,-0.11548447608947754,-0.30869436264038086,0.3295889466344587
1021,41,3,108,19,A,Bottom,push,0.7295689582824707,0.31881842017173767,0.5916661024093628,0.10258382558822632,0.3185386657714844,0.33464955231374965
1022,41,3,108,20,B,Top,drop,0.8917247653007507,0.6770621836185455,0.10233021527528763,0.1208525002002716,-0.27955492585897446,0.3045591623587663
1023,41,3,108,21,A,Bottom,push,0.607842206954956,0.29172462224960327,0.5362215042114258,-0.0270937979221344,-0.05544459819793701,0.061710431494003785
1025,41,3,108,23,A,Bottom,smash,0.34006467461586,0.761678159236908,0.4441269636154175,0.4699535369873047,-0.0920945405960083,0.47889219176602554
1026,41,3,108,24,B,Top,return net,0.6659702062606812,0.42900198698043823,0.2629132866859436,-0.2480601966381073,0.16058307141065598,0.2955009035177664
1027,41,3,108,25,A,Bottom,none,0.3567468523979187,0.6720665693283081,0.5729591846466064,-0.08961158990859985,0.12883222103118896,0.15693303738147746
1029,41,3,108,27,A,Bottom,drop,0.8120174407958984,0.6555753946304321,0.2592223882675171,-0.016491174697875977,-0.31373679637908936,0.3141699162000239
1030,41,3,108,28,B,Top,push,0.8867480158805847,0.5811736881732941,0.46928682923316956,0.15217170119285583,0.20637354254722595,0.25641034633458043
1031,41,3,108,29,A,Bottom,clear,0.9539281129837036,0.26782774925231934,0.4090714454650879,-0.3877476453781128,0.1498490571975708,0.41569577390114465
1033,41,3,109,1,A,Bottom,short service,0.8736501336097717,0.4598417580127716,0.5445927381515503,,,
1035,41,3,109,3,A,Bottom,push,0.8037784695625305,0.5042018294334412,0.6079199314117432,0.044360071420669556,0.06332719326019287,0.07731849288922231
1036,41,3,109,4,B,Top,drop,0.7071443200111389,0.6882872581481934,0.0919175073504448,,,
1037,41,3,109,5,A,Bottom,rush,0.9024688601493835,0.27107247710227966,0.676323413848877,-0.2331293523311615,0.06840348243713379,0.24295746814591665
1038,41,3,109,6,B,Top,drive,0.4715256989002228,0.5862751007080078,0.16159814596176147,-0.10201215744018555,0.06968063861131668,0.12353894795926554
1039,41,3,109,7,A,Bottom,return net,0.4190057516098022,0.5140708088874817,0.6819887161254883,0.24299833178520203,0.005665302276611328,0.24306436369874648
1041,41,3,109,9,A,Bottom,smash,0.5924990177154541,0.6812373995780945,0.21526110172271729,0.1671665906906128,-0.466727614402771,0.4957613690972952
1042,41,3,109,10,B,Top,return net,0.6433990001678467,0.40085655450820923,0.2394827902317047,-0.18541854619979858,0.07788464426994324,0.2011120461034158
1043,41,3,109,11,A,Bottom,rush,0.3663192391395569,0.7140199542045593,0.67631995677948,0.032782554626464844,0.4610588550567627,0.46222285070525243
1045,41,3,109,13,A,Bottom,smash,0.8854533433914185,0.5239126086235046,0.48376739025115967,-0.1901073455810547,-0.1925525665283203,0.27058694299710356
1047,41,3,109,15,A,Bottom,net shot,0.6252959370613098,0.6528658270835876,0.6051762104034424,0.128953218460083,0.12140882015228271,0.17711305474747824
1048,41,3,109,16,B,Top,lob,0.796263575553894,0.3552233576774597,0.48298463225364685,-0.04563319683074951,0.24350184202194214,0.2477408640516796
1049,41,3,109,17,A,Bottom,drop,0.8692052960395813,0.6946388483047485,0.20084071159362793,0.04177302122116089,-0.40433549880981445,0.40648761469413186
1051,41,3,109,19,A,Bottom,lob,0.6279014945030212,0.7123983502388,0.6460814476013184,0.017759501934051514,0.44524073600769043,0.4455947855502973
1053,41,3,109,21,A,Bottom,return net,0.5061203837394714,0.6263447999954224,0.46317827701568604,-0.08605355024337769,-0.18290317058563232,0.20213555679238238
1055,41,3,109,23,A,Bottom,net shot,0.573745608329773,0.33358174562454224,0.784146785736084,-0.2927630543708801,0.32096850872039795,0.434431800855742
1056,41,3,109,24,B,Top,lob,0.8341712355613708,0.6411792635917664,0.47926291823387146,0.28595590591430664,-0.0037217140197753906,0.2859801239291234
1059,41,3,110,3,A,Bottom,drive,0.3940877914428711,0.750147819519043,0.14719605445861816,,,
