video_id,rally_id,predicted_frame_original,ground_truth_frame_num,abs_error,stable_key,clip_id,set_id,gt_rally_id,ball_round_id,stroke_type_ground_truth,player,server
41,40,43309,43309,0,41:2:6:1,41_2_6_1,2,6,1,發短球,A,1
41,40,43334,43334,0,41:2:6:2,41_2_6_2,2,6,2,放小球,B,3
41,41,43726,43726,0,41:2:7:1,41_2_7_1,2,7,1,發短球,A,1
41,41,43748,43748,0,41:2:7:2,41_2_7_2,2,7,2,放小球,B,2
41,41,43774,43774,0,41:2:7:3,41_2_7_3,2,7,3,挑球,A,3
41,42,44169,44169,0,41:2:8:2,41_2_8_2,2,8,2,放小球,A,2
41,42,44192,44192,0,41:2:8:3,41_2_8_3,2,8,3,挑球,B,3
41,43,44517,44517,0,41:2:9:1,41_2_9_1,2,9,1,發短球,A,1
41,43,44567,44567,0,41:2:9:2,41_2_9_2,2,9,2,挑球,B,2
41,43,44598,44598,0,41:2:9:3,41_2_9_3,2,9,3,切球,A,2
41,43,44618,44618,0,41:2:9:4,41_2_9_4,2,9,4,放小球,B,2
41,43,44645,44645,0,41:2:9:5,41_2_9_5,2,9,5,勾球,A,2
41,43,44671,44671,0,41:2:9:6,41_2_9_6,2,9,6,挑球,B,2
41,43,44719,44719,0,41:2:9:7,41_2_9_7,2,9,7,切球,A,2
41,43,44738,44738,0,41:2:9:8,41_2_9_8,2,9,8,放小球,B,2
41,43,44762,44762,0,41:2:9:9,41_2_9_9,2,9,9,推球,A,3
41,44,45174,45174,0,41:2:10:1,41_2_10_1,2,10,1,發短球,B,1
41,44,45194,45194,0,41:2:10:2,41_2_10_2,2,10,2,推球,A,2
41,44,45208,45208,0,41:2:10:3,41_2_10_3,2,10,3,擋小球,B,2
41,44,45225,45225,0,41:2:10:4,41_2_10_4,2,10,4,勾球,A,2
41,44,45249,45249,0,41:2:10:5,41_2_10_5,2,10,5,放小球,B,2
41,44,45276,45276,0,41:2:10:6,41_2_10_6,2,10,6,放小球,A,2
41,44,45304,45304,0,41:2:10:7,41_2_10_7,2,10,7,挑球,B,2
41,44,45351,45351,0,41:2:10:8,41_2_10_8,2,10,8,放小球,A,2
41,44,45375,45375,0,41:2:10:9,41_2_10_9,2,10,9,放小球,B,3
41,45,45901,45901,0,41:2:11:2,41_2_11_2,2,11,2,放小球,B,2
41,45,45927,45927,0,41:2:11:3,41_2_11_3,2,11,3,推球,A,3
41,46,46385,46385,0,41:2:12:1,41_2_12_1,2,12,1,發短球,A,1
41,46,46409,46409,0,41:2:12:2,41_2_12_2,2,12,2,推球,B,2
41,46,46429,46429,0,41:2:12:3,41_2_12_3,2,12,3,切球,A,2
41,46,46453,46453,0,41:2:12:4,41_2_12_4,2,12,4,放小球,B,2
41,46,46474,46474,0,41:2:12:5,41_2_12_5,2,12,5,推球,A,2
41,46,46488,46488,0,41:2:12:6,41_2_12_6,2,12,6,長球,B,2
41,46,46526,46526,0,41:2:12:7,41_2_12_7,2,12,7,殺球,A,3
41,47,47045,47045,0,41:2:13:1,41_2_13_1,2,13,1,發短球,A,1
41,47,47065,47065,0,41:2:13:2,41_2_13_2,2,13,2,挑球,B,2
41,47,47101,47101,0,41:2:13:3,41_2_13_3,2,13,3,切球,A,2
41,47,47118,47118,0,41:2:13:4,41_2_13_4,2,13,4,放小球,B,2
41,47,47142,47142,0,41:2:13:5,41_2_13_5,2,13,5,放小球,A,2
41,47,47168,47168,0,41:2:13:6,41_2_13_6,2,13,6,放小球,B,2
41,47,47196,47196,0,41:2:13:7,41_2_13_7,2,13,7,挑球,A,3
41,48,48001,48001,0,41:2:14:2,41_2_14_2,2,14,2,放小球,B,2
41,48,48026,48026,0,41:2:14:3,41_2_14_3,2,14,3,放小球,A,2
41,48,48049,48049,0,41:2:14:4,41_2_14_4,2,14,4,推球,B,2
41,48,48074,48074,0,41:2:14:5,41_2_14_5,2,14,5,後場抽平球,A,2
41,48,48088,48088,0,41:2:14:6,41_2_14_6,2,14,6,擋小球,B,2
41,48,48112,48112,0,41:2:14:7,41_2_14_7,2,14,7,推球,A,3
41,49,48577,48577,0,41:2:15:1,41_2_15_1,2,15,1,發短球,A,1
41,49,48600,48600,0,41:2:15:2,41_2_15_2,2,15,2,推球,B,2
41,49,48626,48626,0,41:2:15:3,41_2_15_3,2,15,3,切球,A,2
41,49,48651,48651,0,41:2:15:4,41_2_15_4,2,15,4,放小球,B,2
41,49,48674,48674,0,41:2:15:5,41_2_15_5,2,15,5,挑球,A,2
41,49,48718,48718,0,41:2:15:6,41_2_15_6,2,15,6,切球,B,2
41,49,48737,48737,0,41:2:15:7,41_2_15_7,2,15,7,放小球,A,2
41,49,48762,48762,0,41:2:15:8,41_2_15_8,2,15,8,推球,B,3
41,50,49261,49261,0,41:2:16:1,41_2_16_1,2,16,1,發短球,B,1
41,50,49281,49281,0,41:2:16:2,41_2_16_2,2,16,2,放小球,A,2
41,50,49305,49305,0,41:2:16:3,41_2_16_3,2,16,3,挑球,B,2
41,50,49350,49350,0,41:2:16:4,41_2_16_4,2,16,4,過渡切球,A,2
41,50,49371,49371,0,41:2:16:5,41_2_16_5,2,16,5,放小球,B,2
41,50,49393,49393,0,41:2:16:6,41_2_16_6,2,16,6,放小球,A,2
41,50,49416,49416,0,41:2:16:7,41_2_16_7,2,16,7,挑球,B,2
41,50,49448,49448,0,41:2:16:8,41_2_16_8,2,16,8,殺球,A,2
41,50,49460,49460,0,41:2:16:9,41_2_16_9,2,16,9,擋小球,B,2
41,50,49486,49486,0,41:2:16:10,41_2_16_10,2,16,10,放小球,A,2
41,50,49510,49510,0,41:2:16:11,41_2_16_11,2,16,11,推球,B,2
41,50,49542,49542,0,41:2:16:12,41_2_16_12,2,16,12,長球,A,3
41,51,50585,50585,0,41:2:17:1,41_2_17_1,2,17,1,發短球,B,1
41,51,50605,50605,0,41:2:17:2,41_2_17_2,2,17,2,放小球,A,2
41,51,50628,50628,0,41:2:17:3,41_2_17_3,2,17,3,挑球,B,2
41,51,50669,50669,0,41:2:17:4,41_2_17_4,2,17,4,後場抽平球,A,2
41,51,50683,50683,0,41:2:17:5,41_2_17_5,2,17,5,擋小球,B,2
41,51,50700,50700,0,41:2:17:6,41_2_17_6,2,17,6,放小球,A,2
41,51,50723,50723,0,41:2:17:7,41_2_17_7,2,17,7,放小球,B,2
41,51,50750,50750,0,41:2:17:8,41_2_17_8,2,17,8,推球,A,2
41,51,50787,50787,0,41:2:17:9,41_2_17_9,2,17,9,過渡切球,B,2
41,51,50813,50813,0,41:2:17:10,41_2_17_10,2,17,10,放小球,A,2
41,51,50842,50842,0,41:2:17:11,41_2_17_11,2,17,11,挑球,B,2
41,51,50881,50881,0,41:2:17:12,41_2_17_12,2,17,12,過渡切球,A,2
41,51,50907,50907,0,41:2:17:13,41_2_17_13,2,17,13,放小球,B,2
41,51,50934,50934,0,41:2:17:14,41_2_17_14,2,17,14,放小球,A,2
41,51,50959,50959,0,41:2:17:15,41_2_17_15,2,17,15,挑球,B,2
41,51,51001,51001,0,41:2:17:16,41_2_17_16,2,17,16,後場抽平球,A,2
41,51,51019,51019,0,41:2:17:17,41_2_17_17,2,17,17,擋小球,B,2
41,51,51040,51040,0,41:2:17:18,41_2_17_18,2,17,18,放小球,A,2
41,51,51064,51064,0,41:2:17:19,41_2_17_19,2,17,19,挑球,B,2
41,51,51096,51096,0,41:2:17:20,41_2_17_20,2,17,20,殺球,A,2
41,51,51110,51110,0,41:2:17:21,41_2_17_21,2,17,21,擋小球,B,3
41,52,51732,51732,0,41:2:18:1,41_2_18_1,2,18,1,發短球,A,1
41,52,51754,51754,0,41:2:18:2,41_2_18_2,2,18,2,放小球,B,2
41,52,51778,51778,0,41:2:18:3,41_2_18_3,2,18,3,推球,A,3
41,53,52292,52292,0,41:2:19:1,41_2_19_1,2,19,1,發短球,B,1
41,53,52313,52313,0,41:2:19:2,41_2_19_2,2,19,2,放小球,A,2
41,53,52337,52337,0,41:2:19:3,41_2_19_3,2,19,3,放小球,B,2
41,53,52365,52365,0,41:2:19:4,41_2_19_4,2,19,4,放小球,A,2
41,53,52390,52390,0,41:2:19:5,41_2_19_5,2,19,5,挑球,B,2
41,53,52448,52448,0,41:2:19:6,41_2_19_6,2,19,6,殺球,A,2
41,53,52465,52465,0,41:2:19:7,41_2_19_7,2,19,7,擋小球,B,2
41,53,52492,52492,0,41:2:19:8,41_2_19_8,2,19,8,挑球,A,2
41,53,52528,52528,0,41:2:19:9,41_2_19_9,2,19,9,點扣,B,2
41,53,52544,52544,0,41:2:19:10,41_2_19_10,2,19,10,擋小球,A,2
41,53,52569,52569,0,41:2:19:11,41_2_19_11,2,19,11,放小球,B,2
41,53,52598,52598,0,41:2:19:12,41_2_19_12,2,19,12,挑球,A,2
41,53,52640,52640,0,41:2:19:13,41_2_19_13,2,19,13,殺球,B,3
41,54,53324,53324,0,41:2:20:1,41_2_20_1,2,20,1,發短球,B,1
41,54,53344,53344,0,41:2:20:2,41_2_20_2,2,20,2,推球,A,2
41,54,53359,53359,0,41:2:20:3,41_2_20_3,2,20,3,擋小球,B,2
41,54,53378,53378,0,41:2:20:4,41_2_20_4,2,20,4,推球,A,2
41,54,53414,53414,0,41:2:20:5,41_2_20_5,2,20,5,長球,B,2
41,54,53445,53445,0,41:2:20:6,41_2_20_6,2,20,6,點扣,A,3
41,55,54080,54080,0,41:2:21:1,41_2_21_1,2,21,1,發短球,B,1
41,55,54102,54102,0,41:2:21:2,41_2_21_2,2,21,2,挑球,A,2
41,55,54141,54141,0,41:2:21:3,41_2_21_3,2,21,3,切球,B,2
41,55,54158,54158,0,41:2:21:4,41_2_21_4,2,21,4,勾球,A,2
41,55,54187,54187,0,41:2:21:5,41_2_21_5,2,21,5,推球,B,2
41,55,54219,54219,0,41:2:21:6,41_2_21_6,2,21,6,過渡切球,A,2
41,55,54245,54245,0,41:2:21:7,41_2_21_7,2,21,7,放小球,B,2
41,55,54271,54271,0,41:2:21:8,41_2_21_8,2,21,8,推球,A,2
41,55,54307,54307,0,41:2:21:9,41_2_21_9,2,21,9,過渡切球,B,2
41,55,54330,54330,0,41:2:21:10,41_2_21_10,2,21,10,勾球,A,2
41,55,54356,54356,0,41:2:21:11,41_2_21_11,2,21,11,推球,B,2
41,55,54384,54384,0,41:2:21:12,41_2_21_12,2,21,12,殺球,A,2
41,55,54394,54394,0,41:2:21:13,41_2_21_13,2,21,13,擋小球,B,2
41,55,54419,54419,0,41:2:21:14,41_2_21_14,2,21,14,推球,A,2
41,55,54434,54434,0,41:2:21:15,41_2_21_15,2,21,15,擋小球,B,2
41,55,54460,54460,0,41:2:21:16,41_2_21_16,2,21,16,放小球,A,2
41,55,54489,54489,0,41:2:21:17,41_2_21_17,2,21,17,挑球,B,2
41,55,54523,54523,0,41:2:21:18,41_2_21_18,2,21,18,切球,A,2
41,55,54543,54543,0,41:2:21:19,41_2_21_19,2,21,19,勾球,B,2
41,55,54571,54571,0,41:2:21:20,41_2_21_20,2,21,20,勾球,A,2
41,55,54597,54597,0,41:2:21:21,41_2_21_21,2,21,21,挑球,B,2
41,55,54633,54633,0,41:2:21:22,41_2_21_22,2,21,22,過渡切球,A,2
41,55,54658,54658,0,41:2:21:23,41_2_21_23,2,21,23,放小球,B,2
41,55,54689,54689,0,41:2:21:24,41_2_21_24,2,21,24,挑球,A,2
41,55,54729,54729,0,41:2:21:25,41_2_21_25,2,21,25,殺球,B,2
41,55,54746,54746,0,41:2:21:26,41_2_21_26,2,21,26,擋小球,A,2
41,55,54775,54775,0,41:2:21:27,41_2_21_27,2,21,27,挑球,B,2
41,55,54810,54810,0,41:2:21:28,41_2_21_28,2,21,28,切球,A,2
41,55,54835,54835,0,41:2:21:29,41_2_21_29,2,21,29,挑球,B,2
41,55,54868,54868,0,41:2:21:30,41_2_21_30,2,21,30,後場抽平球,A,2
41,55,54884,54884,0,41:2:21:31,41_2_21_31,2,21,31,擋小球,B,2
41,55,54908,54908,0,41:2:21:32,41_2_21_32,2,21,32,放小球,A,2
41,55,54939,54939,0,41:2:21:33,41_2_21_33,2,21,33,放小球,B,2
41,55,54970,54970,0,41:2:21:34,41_2_21_34,2,21,34,挑球,A,2
41,55,55011,55011,0,41:2:21:35,41_2_21_35,2,21,35,長球,B,2
41,55,55033,55033,0,41:2:21:36,41_2_21_36,2,21,36,切球,A,2
41,55,55065,55065,0,41:2:21:37,41_2_21_37,2,21,37,放小球,B,2
41,55,55096,55096,0,41:2:21:38,41_2_21_38,2,21,38,挑球,A,2
41,55,55135,55135,0,41:2:21:39,41_2_21_39,2,21,39,過渡切球,B,2
41,55,55156,55156,0,41:2:21:40,41_2_21_40,2,21,40,放小球,A,2
41,55,55185,55185,0,41:2:21:41,41_2_21_41,2,21,41,推球,B,2
41,55,55219,55219,0,41:2:21:42,41_2_21_42,2,21,42,長球,A,2
41,55,55257,55257,0,41:2:21:43,41_2_21_43,2,21,43,長球,B,2
41,55,55294,55294,0,41:2:21:44,41_2_21_44,2,21,44,殺球,A,2
41,55,55309,55309,0,41:2:21:45,41_2_21_45,2,21,45,擋小球,B,2
41,55,55342,55342,0,41:2:21:46,41_2_21_46,2,21,46,挑球,A,2
41,55,55384,55384,0,41:2:21:47,41_2_21_47,2,21,47,殺球,B,3
41,57,57999,57999,0,41:2:22:1,41_2_22_1,2,22,1,未知球種,B,1
41,57,58018,58018,0,41:2:22:2,41_2_22_2,2,22,2,放小球,A,2
41,57,58045,58045,0,41:2:22:3,41_2_22_3,2,22,3,推球,B,2
41,57,58073,58073,0,41:2:22:4,41_2_22_4,2,22,4,後場抽平球,A,2
41,57,58088,58088,0,41:2:22:5,41_2_22_5,2,22,5,擋小球,B,2
41,57,58110,58110,0,41:2:22:6,41_2_22_6,2,22,6,放小球,A,2
41,57,58137,58137,0,41:2:22:7,41_2_22_7,2,22,7,推球,B,2
41,57,58168,58168,0,41:2:22:8,41_2_22_8,2,22,8,過渡切球,A,3
41,58,58659,58659,0,41:2:23:1,41_2_23_1,2,23,1,發短球,B,1
41,58,58680,58680,0,41:2:23:2,41_2_23_2,2,23,2,挑球,A,2
41,58,58718,58718,0,41:2:23:3,41_2_23_3,2,23,3,點扣,B,2
41,58,58730,58730,0,41:2:23:4,41_2_23_4,2,23,4,擋小球,A,3
41,59,59358,59358,0,41:2:24:1,41_2_24_1,2,24,1,發短球,B,1
41,59,59378,59378,0,41:2:24:2,41_2_24_2,2,24,2,推球,A,2
41,59,59390,59390,0,41:2:24:3,41_2_24_3,2,24,3,殺球,B,2
41,59,59400,59400,0,41:2:24:4,41_2_24_4,2,24,4,擋小球,A,2
41,59,59420,59420,0,41:2:24:5,41_2_24_5,2,24,5,推球,B,2
41,59,59444,59444,0,41:2:24:6,41_2_24_6,2,24,6,殺球,A,2
41,59,59456,59456,0,41:2:24:7,41_2_24_7,2,24,7,擋小球,B,2
41,59,59485,59485,0,41:2:24:8,41_2_24_8,2,24,8,挑球,A,2
41,59,59528,59528,0,41:2:24:9,41_2_24_9,2,24,9,殺球,B,3
41,60,60134,60134,0,41:2:25:1,41_2_25_1,2,25,1,發短球,A,1
41,60,60156,60156,0,41:2:25:2,41_2_25_2,2,25,2,勾球,B,2
41,60,60179,60179,0,41:2:25:3,41_2_25_3,2,25,3,放小球,A,2
41,60,60206,60206,0,41:2:25:4,41_2_25_4,2,25,4,推球,B,2
41,60,60240,60240,0,41:2:25:5,41_2_25_5,2,25,5,長球,A,2
41,60,60277,60277,0,41:2:25:6,41_2_25_6,2,25,6,殺球,B,2
41,60,60290,60290,0,41:2:25:7,41_2_25_7,2,25,7,擋小球,A,2
41,60,60313,60313,0,41:2:25:8,41_2_25_8,2,25,8,放小球,B,2
41,60,60335,60335,0,41:2:25:9,41_2_25_9,2,25,9,勾球,A,2
41,60,60363,60363,0,41:2:25:10,41_2_25_10,2,25,10,挑球,B,2
41,60,60393,60393,0,41:2:25:11,41_2_25_11,2,25,11,切球,A,2
41,60,60418,60418,0,41:2:25:12,41_2_25_12,2,25,12,放小球,B,2
41,60,60444,60444,0,41:2:25:13,41_2_25_13,2,25,13,放小球,A,2
41,60,60469,60469,0,41:2:25:14,41_2_25_14,2,25,14,放小球,B,2
41,60,60495,60495,0,41:2:25:15,41_2_25_15,2,25,15,挑球,A,2
41,60,60559,60559,0,41:2:25:16,41_2_25_16,2,25,16,切球,B,2
41,60,60585,60585,0,41:2:25:17,41_2_25_17,2,25,17,放小球,A,2
41,60,60618,60618,0,41:2:25:18,41_2_25_18,2,25,18,放小球,B,2
41,60,60644,60644,0,41:2:25:19,41_2_25_19,2,25,19,挑球,A,2
41,60,60707,60707,0,41:2:25:20,41_2_25_20,2,25,20,殺球,B,2
41,60,60725,60725,0,41:2:25:21,41_2_25_21,2,25,21,防守回抽,A,2
41,60,60747,60747,0,41:2:25:22,41_2_25_22,2,25,22,擋小球,B,2
41,60,60768,60768,0,41:2:25:23,41_2_25_23,2,25,23,推球,A,2
41,60,60801,60801,0,41:2:25:24,41_2_25_24,2,25,24,過渡切球,B,2
41,60,60826,60826,0,41:2:25:25,41_2_25_25,2,25,25,推球,A,2
41,60,60866,60866,0,41:2:25:26,41_2_25_26,2,25,26,長球,B,3
41,61,61716,61716,0,41:2:26:1,41_2_26_1,2,26,1,發短球,A,1
41,61,61739,61739,0,41:2:26:2,41_2_26_2,2,26,2,推球,B,2
41,61,61773,61773,0,41:2:26:3,41_2_26_3,2,26,3,過渡切球,A,2
41,61,61791,61791,0,41:2:26:4,41_2_26_4,2,26,4,推球,B,2
41,61,61815,61815,0,41:2:26:5,41_2_26_5,2,26,5,切球,A,2
41,61,61834,61834,0,41:2:26:6,41_2_26_6,2,26,6,推球,B,2
41,61,61862,61862,0,41:2:26:7,41_2_26_7,2,26,7,切球,A,2
41,61,61880,61880,0,41:2:26:8,41_2_26_8,2,26,8,放小球,B,2
41,61,61909,61909,0,41:2:26:9,41_2_26_9,2,26,9,勾球,A,2
41,61,61938,61938,0,41:2:26:10,41_2_26_10,2,26,10,推球,B,2
41,61,61974,61974,0,41:2:26:11,41_2_26_11,2,26,11,切球,A,2
41,61,61997,61997,0,41:2:26:12,41_2_26_12,2,26,12,勾球,B,2
41,61,62024,62024,0,41:2:26:13,41_2_26_13,2,26,13,勾球,A,2
41,61,62055,62055,0,41:2:26:14,41_2_26_14,2,26,14,放小球,B,2
41,61,62085,62085,0,41:2:26:15,41_2_26_15,2,26,15,挑球,A,2
41,61,62131,62131,0,41:2:26:16,41_2_26_16,2,26,16,長球,B,2
41,61,62158,62158,0,41:2:26:17,41_2_26_17,2,26,17,殺球,A,3
41,62,64356,64356,0,41:2:27:1,41_2_27_1,2,27,1,發短球,A,1
41,62,64376,64376,0,41:2:27:2,41_2_27_2,2,27,2,放小球,B,2
41,62,64401,64401,0,41:2:27:3,41_2_27_3,2,27,3,挑球,A,2
41,62,64444,64444,0,41:2:27:4,41_2_27_4,2,27,4,過渡切球,B,2
41,62,64461,64461,0,41:2:27:5,41_2_27_5,2,27,5,放小球,A,2
41,62,64488,64488,0,41:2:27:6,41_2_27_6,2,27,6,放小球,B,2
41,62,64517,64517,0,41:2:27:7,41_2_27_7,2,27,7,挑球,A,2
41,62,64558,64558,0,41:2:27:8,41_2_27_8,2,27,8,長球,B,2
41,62,64593,64593,0,41:2:27:9,41_2_27_9,2,27,9,切球,A,2
41,62,64617,64617,0,41:2:27:10,41_2_27_10,2,27,10,放小球,B,2
41,62,64643,64643,0,41:2:27:11,41_2_27_11,2,27,11,放小球,A,2
41,62,64671,64671,0,41:2:27:12,41_2_27_12,2,27,12,挑球,B,2
41,62,64708,64708,0,41:2:27:13,41_2_27_13,2,27,13,長球,A,3
41,64,65310,65310,0,41:2:28:1,41_2_28_1,2,28,1,發短球,A,1
41,64,65333,65333,0,41:2:28:2,41_2_28_2,2,28,2,挑球,B,2
41,64,65369,65369,0,41:2:28:3,41_2_28_3,2,28,3,過渡切球,A,2
41,64,65394,65394,0,41:2:28:4,41_2_28_4,2,28,4,推球,B,2
41,64,65428,65428,0,41:2:28:5,41_2_28_5,2,28,5,過渡切球,A,2
41,64,65446,65446,0,41:2:28:6,41_2_28_6,2,28,6,放小球,B,2
41,64,65470,65470,0,41:2:28:7,41_2_28_7,2,28,7,放小球,A,2
41,64,65491,65491,0,41:2:28:8,41_2_28_8,2,28,8,推球,B,2
41,64,65522,65522,0,41:2:28:9,41_2_28_9,2,28,9,後場抽平球,A,2
41,64,65539,65539,0,41:2:28:10,41_2_28_10,2,28,10,擋小球,B,2
41,64,65572,65572,0,41:2:28:11,41_2_28_11,2,28,11,挑球,A,2
41,64,65613,65613,0,41:2:28:12,41_2_28_12,2,28,12,長球,B,3
41,65,66202,66202,0,41:2:29:2,41_2_29_2,2,29,2,推球,B,2
41,65,66235,66235,0,41:2:29:3,41_2_29_3,2,29,3,過渡切球,A,2
41,65,66261,66261,0,41:2:29:4,41_2_29_4,2,29,4,放小球,B,2
41,65,66290,66290,0,41:2:29:5,41_2_29_5,2,29,5,挑球,A,2
41,65,66321,66321,0,41:2:29:6,41_2_29_6,2,29,6,切球,B,2
41,65,66345,66345,0,41:2:29:7,41_2_29_7,2,29,7,放小球,A,2
41,65,66373,66373,0,41:2:29:8,41_2_29_8,2,29,8,推球,B,2
41,65,66392,66392,0,41:2:29:9,41_2_29_9,2,29,9,長球,A,2
41,65,66414,66414,0,41:2:29:10,41_2_29_10,2,29,10,長球,B,2
41,65,66453,66453,0,41:2:29:11,41_2_29_11,2,29,11,過渡切球,A,2
41,65,66476,66476,0,41:2:29:12,41_2_29_12,2,29,12,挑球,B,3
41,66,67208,67208,0,41:2:30:2,41_2_30_2,2,30,2,放小球,A,2
41,66,67231,67231,0,41:2:30:3,41_2_30_3,2,30,3,推球,B,2
41,66,67258,67258,0,41:2:30:4,41_2_30_4,2,30,4,後場抽平球,A,2
41,66,67272,67272,0,41:2:30:5,41_2_30_5,2,30,5,擋小球,B,2
41,66,67290,67290,0,41:2:30:6,41_2_30_6,2,30,6,勾球,A,2
41,66,67315,67315,0,41:2:30:7,41_2_30_7,2,30,7,推球,B,2
41,66,67347,67347,0,41:2:30:8,41_2_30_8,2,30,8,長球,A,2
41,66,67374,67374,0,41:2:30:9,41_2_30_9,2,30,9,點扣,B,2
41,66,67388,67388,0,41:2:30:10,41_2_30_10,2,30,10,擋小球,A,2
41,66,67419,67419,0,41:2:30:11,41_2_30_11,2,30,11,推球,B,2
41,66,67439,67439,0,41:2:30:12,41_2_30_12,2,30,12,長球,A,2
41,66,67462,67462,0,41:2:30:13,41_2_30_13,2,30,13,殺球,B,3
41,67,68173,68173,0,41:2:31:2,41_2_31_2,2,31,2,放小球,A,2
41,67,68198,68198,0,41:2:31:3,41_2_31_3,2,31,3,放小球,B,2
41,67,68224,68224,0,41:2:31:4,41_2_31_4,2,31,4,放小球,A,3
41,68,68744,68744,0,41:2:32:1,41_2_32_1,2,32,1,發短球,B,1
41,68,68766,68766,0,41:2:32:2,41_2_32_2,2,32,2,挑球,A,2
41,68,68792,68792,0,41:2:32:3,41_2_32_3,2,32,3,殺球,B,2
41,68,68807,68807,0,41:2:32:4,41_2_32_4,2,32,4,擋小球,A,2
41,68,68829,68829,0,41:2:32:5,41_2_32_5,2,32,5,推球,B,3
41,69,70064,70064,0,41:2:33:1,41_2_33_1,2,33,1,發短球,A,1
41,69,70087,70087,0,41:2:33:2,41_2_33_2,2,33,2,放小球,B,2
41,69,70117,70117,0,41:2:33:3,41_2_33_3,2,33,3,推球,A,2
41,69,70160,70160,0,41:2:33:4,41_2_33_4,2,33,4,過渡切球,B,2
41,69,70184,70184,0,41:2:33:5,41_2_33_5,2,33,5,放小球,A,2
41,69,70209,70209,0,41:2:33:6,41_2_33_6,2,33,6,推球,B,3
41,70,70620,70620,0,41:2:34:1,41_2_34_1,2,34,1,未知球種,A,1
41,70,70639,70639,0,41:2:34:2,41_2_34_2,2,34,2,放小球,B,2
41,70,70667,70667,0,41:2:34:3,41_2_34_3,2,34,3,放小球,A,2
41,70,70693,70693,0,41:2:34:4,41_2_34_4,2,34,4,推球,B,2
41,70,70724,70724,0,41:2:34:5,41_2_34_5,2,34,5,後場抽平球,A,2
41,70,70736,70736,0,41:2:34:6,41_2_34_6,2,34,6,擋小球,B,2
41,70,70755,70755,0,41:2:34:7,41_2_34_7,2,34,7,放小球,A,2
41,70,70780,70780,0,41:2:34:8,41_2_34_8,2,34,8,放小球,B,2
41,70,70804,70804,0,41:2:34:9,41_2_34_9,2,34,9,推球,A,2
41,70,70840,70840,0,41:2:34:10,41_2_34_10,2,34,10,切球,B,2
41,70,70867,70867,0,41:2:34:11,41_2_34_11,2,34,11,挑球,A,2
41,70,70895,70895,0,41:2:34:12,41_2_34_12,2,34,12,長球,B,2
41,70,70933,70933,0,41:2:34:13,41_2_34_13,2,34,13,切球,A,3
41,71,71632,71632,0,41:2:35:1,41_2_35_1,2,35,1,未知球種,B,1
41,71,71648,71648,0,41:2:35:2,41_2_35_2,2,35,2,推球,A,2
41,71,71662,71662,0,41:2:35:3,41_2_35_3,2,35,3,點扣,B,2
41,71,71676,71676,0,41:2:35:4,41_2_35_4,2,35,4,擋小球,A,2
41,71,71699,71699,0,41:2:35:5,41_2_35_5,2,35,5,挑球,B,2
41,71,71732,71732,0,41:2:35:6,41_2_35_6,2,35,6,殺球,A,2
41,71,71747,71747,0,41:2:35:7,41_2_35_7,2,35,7,擋小球,B,2
41,71,71781,71781,0,41:2:35:8,41_2_35_8,2,35,8,挑球,A,2
41,71,71830,71830,0,41:2:35:9,41_2_35_9,2,35,9,切球,B,3
41,72,72513,72513,0,41:2:36:1,41_2_36_1,2,36,1,發短球,A,1
41,72,72538,72538,0,41:2:36:2,41_2_36_2,2,36,2,推球,B,2
41,72,72560,72560,0,41:2:36:3,41_2_36_3,2,36,3,長球,A,2
41,72,72597,72597,0,41:2:36:4,41_2_36_4,2,36,4,過渡切球,B,2
41,72,72614,72614,0,41:2:36:5,41_2_36_5,2,36,5,放小球,A,2
41,72,72639,72639,0,41:2:36:6,41_2_36_6,2,36,6,推球,B,2
41,72,72667,72667,0,41:2:36:7,41_2_36_7,2,36,7,殺球,A,2
41,72,72680,72680,0,41:2:36:8,41_2_36_8,2,36,8,擋小球,B,2
41,72,72704,72704,0,41:2:36:9,41_2_36_9,2,36,9,挑球,A,2
41,72,72740,72740,0,41:2:36:10,41_2_36_10,2,36,10,長球,B,2
41,72,72767,72767,0,41:2:36:11,41_2_36_11,2,36,11,殺球,A,2
41,72,72782,72782,0,41:2:36:12,41_2_36_12,2,36,12,擋小球,B,2
41,72,72808,72808,0,41:2:36:13,41_2_36_13,2,36,13,勾球,A,2
41,72,72835,72835,0,41:2:36:14,41_2_36_14,2,36,14,放小球,B,2
41,72,72865,72865,0,41:2:36:15,41_2_36_15,2,36,15,挑球,A,2
41,72,72910,72910,0,41:2:36:16,41_2_36_16,2,36,16,殺球,B,3
41,73,73951,73951,0,41:2:37:2,41_2_37_2,2,37,2,推球,A,2
41,73,73964,73964,0,41:2:37:3,41_2_37_3,2,37,3,平球,B,2
41,73,73977,73977,0,41:2:37:4,41_2_37_4,2,37,4,擋小球,A,2
41,73,74000,74000,0,41:2:37:5,41_2_37_5,2,37,5,放小球,B,3
41,74,74541,74541,0,41:2:38:1,41_2_38_1,2,38,1,發短球,A,1
41,74,74561,74561,0,41:2:38:2,41_2_38_2,2,38,2,放小球,B,2
41,74,74582,74582,0,41:2:38:3,41_2_38_3,2,38,3,放小球,A,2
41,74,74604,74604,0,41:2:38:4,41_2_38_4,2,38,4,推球,B,2
41,74,74635,74635,0,41:2:38:5,41_2_38_5,2,38,5,後場抽平球,A,2
41,74,74648,74648,0,41:2:38:6,41_2_38_6,2,38,6,擋小球,B,2
