stable_key,clip_id,match_id,match_name,set_id,source_set_csv,source_row_index,tournament,match_round,match_year,match_month,match_day,match_date,declared_sets,duration_minutes,winner,loser,downcourt,source_url,has_homography,homography_video,homography_matrix,homo_upleft_x,homo_upright_x,homo_downleft_x,homo_downright_x,homo_upleft_y,homo_upright_y,homo_downleft_y,homo_downright_y,rally,rally_id,ball_round,ball_round_id,time,frame_num,frame_num_int,roundscore_A,roundscore_B,score_state,player,server,stroke_type_ground_truth,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,has_outcome,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db
44:3:7:1,44_3_7_1,44,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,3,project/dataset/ShuttleSet/set/Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals/set3.csv,62,HSBC BWF WORLD TOUR FINALS 2020,Finals,2021,1,31,2021-01-31,3,60,Anders ANTONSEN,Viktor AXELSEN,0,https://www.youtube.com/watch?v=j7_cjmJDYNU,True,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,"[[1.243457179750565, 0.5045446917659319, -617.4505970304539], [0.01693954306980188, 5.76717987415123, -1483.0039542751447], [2.595816357640083e-06, 0.0028569523192686773, 1.0]]",414.2,865.8,291.4,989.6,304.6,303.2,662.8,659.8,7,7,1.0,1,00:47:55,86259.0,86259,4,3,4-3,A,1,發短球,發短球,,1.0,2.0,,,,2.0,8.0,688.0,387.0,,,,False,,8.0,629.0,515.0,8.0,718.0,345.0,0
44:3:7:2,44_3_7_2,44,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,3,project/dataset/ShuttleSet/set/Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals/set3.csv,63,HSBC BWF WORLD TOUR FINALS 2020,Finals,2021,1,31,2021-01-31,3,60,Anders ANTONSEN,Viktor AXELSEN,0,https://www.youtube.com/watch?v=j7_cjmJDYNU,True,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,"[[1.243457179750565, 0.5045446917659319, -617.4505970304539], [0.01693954306980188, 5.76717987415123, -1483.0039542751447], [2.595816357640083e-06, 0.0028569523192686773, 1.0]]",414.2,865.8,291.4,989.6,304.6,303.2,662.8,659.8,7,7,2.0,2,00:47:55,86275.0,86275,4,3,4-3,B,2,放小球,放小球,,,2.0,8.0,688.0,387.0,2.0,1.0,799.0,487.0,,,,False,,8.0,731.0,384.0,8.0,658.0,508.0,0
44:3:13:1,44_3_13_1,44,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,3,project/dataset/ShuttleSet/set/Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals/set3.csv,126,HSBC BWF WORLD TOUR FINALS 2020,Finals,2021,1,31,2021-01-31,3,60,Anders ANTONSEN,Viktor AXELSEN,0,https://www.youtube.com/watch?v=j7_cjmJDYNU,True,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,"[[1.243457179750565, 0.5045446917659319, -617.4505970304539], [0.01693954306980188, 5.76717987415123, -1483.0039542751447], [2.595816357640083e-06, 0.0028569523192686773, 1.0]]",414.2,865.8,291.4,989.6,304.6,303.2,662.8,659.8,13,13,1.0,1,00:52:03,93708.0,93708,7,6,7-6,B,1,未知球種,未知球種,,,2.0,,,,2.0,,,,,,,False,1.0,,,,,,,0
44:3:13:2,44_3_13_2,44,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,3,project/dataset/ShuttleSet/set/Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals/set3.csv,127,HSBC BWF WORLD TOUR FINALS 2020,Finals,2021,1,31,2021-01-31,3,60,Anders ANTONSEN,Viktor AXELSEN,0,https://www.youtube.com/watch?v=j7_cjmJDYNU,True,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,"[[1.243457179750565, 0.5045446917659319, -617.4505970304539], [0.01693954306980188, 5.76717987415123, -1483.0039542751447], [2.595816357640083e-06, 0.0028569523192686773, 1.0]]",414.2,865.8,291.4,989.6,304.6,303.2,662.8,659.8,13,13,2.0,2,00:52:04,93745.0,93745,7,6,7-6,A,3,放小球,放小球,,,2.0,,,,2.0,2.0,855.0,391.0,對手落地致勝,落地致勝,A,True,,7.0,658.0,500.0,8.0,585.0,347.0,0
44:3:17:1,44_3_17_1,44,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,3,project/dataset/ShuttleSet/set/Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals/set3.csv,187,HSBC BWF WORLD TOUR FINALS 2020,Finals,2021,1,31,2021-01-31,3,60,Anders ANTONSEN,Viktor AXELSEN,0,https://www.youtube.com/watch?v=j7_cjmJDYNU,True,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,"[[1.243457179750565, 0.5045446917659319, -617.4505970304539], [0.01693954306980188, 5.76717987415123, -1483.0039542751447], [2.595816357640083e-06, 0.0028569523192686773, 1.0]]",414.2,865.8,291.4,989.6,304.6,303.2,662.8,659.8,17,17,1.0,1,00:54:55,98876.0,98876,10,7,10-7,B,1,未知球種,未知球種,,,2.0,,,,2.0,,,,,,,False,1.0,,,,,,,0
44:3:27:1,44_3_27_1,44,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,3,project/dataset/ShuttleSet/set/Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals/set3.csv,253,HSBC BWF WORLD TOUR FINALS 2020,Finals,2021,1,31,2021-01-31,3,60,Anders ANTONSEN,Viktor AXELSEN,0,https://www.youtube.com/watch?v=j7_cjmJDYNU,True,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,"[[1.243457179750565, 0.5045446917659319, -617.4505970304539], [0.01693954306980188, 5.76717987415123, -1483.0039542751447], [2.595816357640083e-06, 0.0028569523192686773, 1.0]]",414.2,865.8,291.4,989.6,304.6,303.2,662.8,659.8,27,27,1.0,1,01:01:00,109825.0,109825,15,12,15-12,B,1,發短球,發短球,,1.0,2.0,,,,2.0,7.0,684.0,392.0,,,,False,,8.0,624.0,529.0,8.0,724.0,369.0,0
44:3:37:1,44_3_37_1,44,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,3,project/dataset/ShuttleSet/set/Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals/set3.csv,385,HSBC BWF WORLD TOUR FINALS 2020,Finals,2021,1,31,2021-01-31,3,60,Anders ANTONSEN,Viktor AXELSEN,0,https://www.youtube.com/watch?v=j7_cjmJDYNU,True,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,"[[1.243457179750565, 0.5045446917659319, -617.4505970304539], [0.01693954306980188, 5.76717987415123, -1483.0039542751447], [2.595816357640083e-06, 0.0028569523192686773, 1.0]]",414.2,865.8,291.4,989.6,304.6,303.2,662.8,659.8,37,37,1.0,1,01:07:51,122137.0,122137,20,17,20-17,A,1,未知球種,未知球種,,,2.0,,,,2.0,,,,,,,False,1.0,,,,,,,0
43:1:7:1,43_1_7_1,43,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,1,project/dataset/ShuttleSet/set/Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals/set1.csv,47,HSBC BWF WORLD TOUR FINALS 2020,Semi-finals,2021,1,30,2021-01-30,2,40,Carolina MARIN,Pornpawee CHOCHUWONG,0,https://www.youtube.com/watch?v=vfzkc3lFTdM,True,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,"[[1.2748402289006995, 0.5171886249928548, -632.5791638152884], [0.028723485952944976, 5.900302703570793, -1526.410873662765], [3.0495751613673334e-05, 0.002934574723728483, 1.0]]",413.4,865.6,290.8,991.6,305.2,303.2,662.8,662.0,7,7,1.0,1,00:12:39,22793.0,22793,5,2,5-2,B,1,未知球種,未知球種,,,2.0,,,,2.0,,,,,,,False,1.0,,,,,,,0
43:1:10:1,43_1_10_1,43,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,1,project/dataset/ShuttleSet/set/Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals/set1.csv,68,HSBC BWF WORLD TOUR FINALS 2020,Semi-finals,2021,1,30,2021-01-30,2,40,Carolina MARIN,Pornpawee CHOCHUWONG,0,https://www.youtube.com/watch?v=vfzkc3lFTdM,True,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,"[[1.2748402289006995, 0.5171886249928548, -632.5791638152884], [0.028723485952944976, 5.900302703570793, -1526.410873662765], [3.0495751613673334e-05, 0.002934574723728483, 1.0]]",413.4,865.6,290.8,991.6,305.2,303.2,662.8,662.0,10,10,1.0,1,00:14:20,25823.0,25823,7,3,7-3,B,1,未知球種,未知球種,,,2.0,,,,2.0,,,,,,,False,1.0,,,,,,,0
43:1:12:1,43_1_12_1,43,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,1,project/dataset/ShuttleSet/set/Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals/set1.csv,84,HSBC BWF WORLD TOUR FINALS 2020,Semi-finals,2021,1,30,2021-01-30,2,40,Carolina MARIN,Pornpawee CHOCHUWONG,0,https://www.youtube.com/watch?v=vfzkc3lFTdM,True,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,"[[1.2748402289006995, 0.5171886249928548, -632.5791638152884], [0.028723485952944976, 5.900302703570793, -1526.410873662765], [3.0495751613673334e-05, 0.002934574723728483, 1.0]]",413.4,865.6,290.8,991.6,305.2,303.2,662.8,662.0,12,12,1.0,1,00:15:26,27793.0,27793,8,4,8-4,B,1,未知球種,未知球種,,,2.0,,,,,,,,,,,False,1.0,,,,,,,0
43:1:12:2,43_1_12_2,43,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,1,project/dataset/ShuttleSet/set/Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals/set1.csv,85,HSBC BWF WORLD TOUR FINALS 2020,Semi-finals,2021,1,30,2021-01-30,2,40,Carolina MARIN,Pornpawee CHOCHUWONG,0,https://www.youtube.com/watch?v=vfzkc3lFTdM,True,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,"[[1.2748402289006995, 0.5171886249928548, -632.5791638152884], [0.028723485952944976, 5.900302703570793, -1526.410873662765], [3.0495751613673334e-05, 0.002934574723728483, 1.0]]",413.4,865.6,290.8,991.6,305.2,303.2,662.8,662.0,12,12,2.0,2,00:15:26,27793.0,27793,8,4,8-4,A,2,未知球種,未知球種,,,2.0,,,,2.0,,,,,,,False,1.0,,,,,,,0
43:1:18:1,43_1_18_1,43,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,1,project/dataset/ShuttleSet/set/Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals/set1.csv,136,HSBC BWF WORLD TOUR FINALS 2020,Semi-finals,2021,1,30,2021-01-30,2,40,Carolina MARIN,Pornpawee CHOCHUWONG,0,https://www.youtube.com/watch?v=vfzkc3lFTdM,True,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,"[[1.2748402289006995, 0.5171886249928548, -632.5791638152884], [0.028723485952944976, 5.900302703570793, -1526.410873662765], [3.0495751613673334e-05, 0.002934574723728483, 1.0]]",413.4,865.6,290.8,991.6,305.2,303.2,662.8,662.0,18,18,1.0,1,00:18:40,33623.0,33623,10,8,10-8,B,3,發短球,發短球,,1.0,2.0,,,,,7.0,680.0,436.0,掛網,對手掛網,A,True,,8.0,629.0,369.0,8.0,736.0,550.0,0
43:1:19:1,43_1_19_1,43,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,1,project/dataset/ShuttleSet/set/Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals/set1.csv,137,HSBC BWF WORLD TOUR FINALS 2020,Semi-finals,2021,1,30,2021-01-30,2,40,Carolina MARIN,Pornpawee CHOCHUWONG,0,https://www.youtube.com/watch?v=vfzkc3lFTdM,True,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,"[[1.2748402289006995, 0.5171886249928548, -632.5791638152884], [0.028723485952944976, 5.900302703570793, -1526.410873662765], [3.0495751613673334e-05, 0.002934574723728483, 1.0]]",413.4,865.6,290.8,991.6,305.2,303.2,662.8,662.0,19,19,1.0,1,00:18:59,34176.0,34176,10,9,10-9,A,1,未知球種,未知球種,,,2.0,,,,,,,,,,,False,1.0,,,,,,,0
43:1:19:2,43_1_19_2,43,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,1,project/dataset/ShuttleSet/set/Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals/set1.csv,138,HSBC BWF WORLD TOUR FINALS 2020,Semi-finals,2021,1,30,2021-01-30,2,40,Carolina MARIN,Pornpawee CHOCHUWONG,0,https://www.youtube.com/watch?v=vfzkc3lFTdM,True,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,"[[1.2748402289006995, 0.5171886249928548, -632.5791638152884], [0.028723485952944976, 5.900302703570793, -1526.410873662765], [3.0495751613673334e-05, 0.002934574723728483, 1.0]]",413.4,865.6,290.8,991.6,305.2,303.2,662.8,662.0,19,19,2.0,2,00:18:59,34176.0,34176,10,9,10-9,B,2,未知球種,未知球種,,,2.0,,,,1.0,,,,,,,False,1.0,,,,,,,0
43:1:19:3,43_1_19_3,43,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,1,project/dataset/ShuttleSet/set/Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals/set1.csv,139,HSBC BWF WORLD TOUR FINALS 2020,Semi-finals,2021,1,30,2021-01-30,2,40,Carolina MARIN,Pornpawee CHOCHUWONG,0,https://www.youtube.com/watch?v=vfzkc3lFTdM,True,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,"[[1.2748402289006995, 0.5171886249928548, -632.5791638152884], [0.028723485952944976, 5.900302703570793, -1526.410873662765], [3.0495751613673334e-05, 0.002934574723728483, 1.0]]",413.4,865.6,290.8,991.6,305.2,303.2,662.8,662.0,19,19,3.0,3,00:19:01,34253.0,34253,10,9,10-9,A,2,過渡切球,過渡切球,,,1.0,,,,2.0,1.0,463.0,395.0,,,,False,,8.0,513.0,603.0,8.0,587.0,365.0,0
43:1:22:1,43_1_22_1,43,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,1,project/dataset/ShuttleSet/set/Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals/set1.csv,153,HSBC BWF WORLD TOUR FINALS 2020,Semi-finals,2021,1,30,2021-01-30,2,40,Carolina MARIN,Pornpawee CHOCHUWONG,0,https://www.youtube.com/watch?v=vfzkc3lFTdM,True,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,"[[1.2748402289006995, 0.5171886249928548, -632.5791638152884], [0.028723485952944976, 5.900302703570793, -1526.410873662765], [3.0495751613673334e-05, 0.002934574723728483, 1.0]]",413.4,865.6,290.8,991.6,305.2,303.2,662.8,662.0,22,22,1.0,1,00:21:12,38181.0,38181,12,10,12-10,B,1,未知球種,未知球種,,,2.0,,,,2.0,,,,,,,False,1.0,,,,,,,0
43:2:2:1,43_2_2_1,43,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,2,project/dataset/ShuttleSet/set/Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals/set2.csv,7,HSBC BWF WORLD TOUR FINALS 2020,Semi-finals,2021,1,30,2021-01-30,2,40,Carolina MARIN,Pornpawee CHOCHUWONG,0,https://www.youtube.com/watch?v=vfzkc3lFTdM,True,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,"[[1.2748402289006995, 0.5171886249928548, -632.5791638152884], [0.028723485952944976, 5.900302703570793, -1526.410873662765], [3.0495751613673334e-05, 0.002934574723728483, 1.0]]",413.4,865.6,290.8,991.6,305.2,303.2,662.8,662.0,2,2,1.0,1,00:31:50,57305.0,57305,1,1,1-1,A,1,發短球,發短球,,1.0,2.0,,,,2.0,7.0,617.0,498.0,,,,False,,8.0,650.0,367.0,8.0,549.0,562.0,0
43:2:2:2,43_2_2_2,43,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,2,project/dataset/ShuttleSet/set/Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals/set2.csv,8,HSBC BWF WORLD TOUR FINALS 2020,Semi-finals,2021,1,30,2021-01-30,2,40,Carolina MARIN,Pornpawee CHOCHUWONG,0,https://www.youtube.com/watch?v=vfzkc3lFTdM,True,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,"[[1.2748402289006995, 0.5171886249928548, -632.5791638152884], [0.028723485952944976, 5.900302703570793, -1526.410873662765], [3.0495751613673334e-05, 0.002934574723728483, 1.0]]",413.4,865.6,290.8,991.6,305.2,303.2,662.8,662.0,2,2,2.0,2,00:31:50,57328.0,57328,1,1,1-1,B,2,推球,推球,,1.0,2.0,7.0,617.0,498.0,1.0,8.0,535.0,339.0,,,,False,,7.0,645.0,508.0,8.0,643.0,362.0,0
43:2:5:1,43_2_5_1,43,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,2,project/dataset/ShuttleSet/set/Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals/set2.csv,37,HSBC BWF WORLD TOUR FINALS 2020,Semi-finals,2021,1,30,2021-01-30,2,40,Carolina MARIN,Pornpawee CHOCHUWONG,0,https://www.youtube.com/watch?v=vfzkc3lFTdM,True,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,"[[1.2748402289006995, 0.5171886249928548, -632.5791638152884], [0.028723485952944976, 5.900302703570793, -1526.410873662765], [3.0495751613673334e-05, 0.002934574723728483, 1.0]]",413.4,865.6,290.8,991.6,305.2,303.2,662.8,662.0,5,5,1.0,1,00:33:30,60328.0,60328,3,2,3-2,B,1,未知球種,未知球種,,,2.0,,,,2.0,,,,,,,False,1.0,,,,,,,0
43:2:5:2,43_2_5_2,43,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,2,project/dataset/ShuttleSet/set/Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals/set2.csv,38,HSBC BWF WORLD TOUR FINALS 2020,Semi-finals,2021,1,30,2021-01-30,2,40,Carolina MARIN,Pornpawee CHOCHUWONG,0,https://www.youtube.com/watch?v=vfzkc3lFTdM,True,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,"[[1.2748402289006995, 0.5171886249928548, -632.5791638152884], [0.028723485952944976, 5.900302703570793, -1526.410873662765], [3.0495751613673334e-05, 0.002934574723728483, 1.0]]",413.4,865.6,290.8,991.6,305.2,303.2,662.8,662.0,5,5,2.0,2,00:33:31,60357.0,60357,3,2,3-2,A,2,挑球,挑球,,1.0,2.0,,,,1.0,6.0,450.0,601.0,,,,False,,8.0,639.0,387.0,8.0,660.0,536.0,0
43:2:16:1,43_2_16_1,43,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,2,project/dataset/ShuttleSet/set/Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals/set2.csv,111,HSBC BWF WORLD TOUR FINALS 2020,Semi-finals,2021,1,30,2021-01-30,2,40,Carolina MARIN,Pornpawee CHOCHUWONG,0,https://www.youtube.com/watch?v=vfzkc3lFTdM,True,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,"[[1.2748402289006995, 0.5171886249928548, -632.5791638152884], [0.028723485952944976, 5.900302703570793, -1526.410873662765], [3.0495751613673334e-05, 0.002934574723728483, 1.0]]",413.4,865.6,290.8,991.6,305.2,303.2,662.8,662.0,16,16,1.0,1,00:39:42,71486.0,71486,12,4,12-4,B,1,發短球,發短球,,1.0,2.0,,,,2.0,8.0,599.0,388.0,,,,False,,8.0,661.0,546.0,8.0,567.0,359.0,0
43:2:17:1,43_2_17_1,43,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,2,project/dataset/ShuttleSet/set/Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals/set2.csv,119,HSBC BWF WORLD TOUR FINALS 2020,Semi-finals,2021,1,30,2021-01-30,2,40,Carolina MARIN,Pornpawee CHOCHUWONG,0,https://www.youtube.com/watch?v=vfzkc3lFTdM,True,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,"[[1.2748402289006995, 0.5171886249928548, -632.5791638152884], [0.028723485952944976, 5.900302703570793, -1526.410873662765], [3.0495751613673334e-05, 0.002934574723728483, 1.0]]",413.4,865.6,290.8,991.6,305.2,303.2,662.8,662.0,17,17,1.0,1,00:40:10,72326.0,72326,13,4,13-4,A,1,未知球種,未知球種,,,2.0,,,,2.0,,,,,,,False,1.0,,,,,,,0
43:2:19:1,43_2_19_1,43,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,2,project/dataset/ShuttleSet/set/Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals/set2.csv,138,HSBC BWF WORLD TOUR FINALS 2020,Semi-finals,2021,1,30,2021-01-30,2,40,Carolina MARIN,Pornpawee CHOCHUWONG,0,https://www.youtube.com/watch?v=vfzkc3lFTdM,True,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,"[[1.2748402289006995, 0.5171886249928548, -632.5791638152884], [0.028723485952944976, 5.900302703570793, -1526.410873662765], [3.0495751613673334e-05, 0.002934574723728483, 1.0]]",413.4,865.6,290.8,991.6,305.2,303.2,662.8,662.0,19,19,1.0,1,00:41:16,74300.0,74300,14,5,14-5,B,1,發短球,發短球,,1.0,2.0,,,,2.0,7.0,714.0,391.0,,,,False,,8.0,633.0,543.0,8.0,715.0,352.0,0
43:2:25:1,43_2_25_1,43,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,2,project/dataset/ShuttleSet/set/Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals/set2.csv,192,HSBC BWF WORLD TOUR FINALS 2020,Semi-finals,2021,1,30,2021-01-30,2,40,Carolina MARIN,Pornpawee CHOCHUWONG,0,https://www.youtube.com/watch?v=vfzkc3lFTdM,True,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,"[[1.2748402289006995, 0.5171886249928548, -632.5791638152884], [0.028723485952944976, 5.900302703570793, -1526.410873662765], [3.0495751613673334e-05, 0.002934574723728483, 1.0]]",413.4,865.6,290.8,991.6,305.2,303.2,662.8,662.0,25,25,1.0,1,00:44:42,80481.0,80481,15,10,15-10,B,1,發短球,發短球,,1.0,2.0,,,,2.0,8.0,709.0,384.0,,,,False,,8.0,626.0,542.0,8.0,704.0,352.0,0
43:2:28:1,43_2_28_1,43,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,2,project/dataset/ShuttleSet/set/Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals/set2.csv,207,HSBC BWF WORLD TOUR FINALS 2020,Semi-finals,2021,1,30,2021-01-30,2,40,Carolina MARIN,Pornpawee CHOCHUWONG,0,https://www.youtube.com/watch?v=vfzkc3lFTdM,True,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,"[[1.2748402289006995, 0.5171886249928548, -632.5791638152884], [0.028723485952944976, 5.900302703570793, -1526.410873662765], [3.0495751613673334e-05, 0.002934574723728483, 1.0]]",413.4,865.6,290.8,991.6,305.2,303.2,662.8,662.0,28,28,1.0,1,00:45:59,82793.0,82793,17,11,17-11,B,1,發短球,發短球,,1.0,2.0,,,,2.0,8.0,714.0,387.0,,,,False,,8.0,635.0,539.0,8.0,712.0,353.0,0
